@relation '2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1_clustered'

@attribute Instance_number numeric
@attribute '0.72 Income+0.685Age+0.093IsSoftwareDev-0.062IsEthnicMinority' numeric
@attribute -0.767IsSoftwareDev+0.568IsEthnicMinority+0.274Age-0.113Income numeric
@attribute -0.799IsEthnicMinority-0.449IsSoftwareDev+0.284Age-0.28Income numeric
@attribute 0.625Income-0.613Age-0.448IsSoftwareDev-0.185IsEthnicMinority numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12}

@data
3489,2.352766,2.135614,-0.76645,-0.654763,1,cluster12
3490,-0.369154,-1.393933,-0.185805,-0.358981,0,cluster10
3491,0.742304,0.597832,1.119158,-0.247818,1,cluster7
3492,-1.352909,0.075142,0.707453,0.624333,1,cluster1
3493,0.520133,0.396394,0.864849,0.306526,1,cluster4
3494,1.808071,0.856338,1.317948,-0.668143,1,cluster7
3495,-0.694816,0.302907,0.928509,0.149248,1,cluster4
3496,3.328723,-0.507728,0.488453,-1.783436,0,cluster6
3497,-0.258948,1.740894,-0.909133,-0.379975,1,cluster12
3498,-0.619223,-1.213144,0.115883,-1.024083,1,cluster5
3499,0.490539,-1.386615,-0.315729,-0.061595,1,cluster10
3500,-0.40929,-1.151493,0.170522,-1.140821,1,cluster5
3501,5.516709,-0.046774,0.795933,-2.425719,1,cluster6
3502,0.850093,-1.017718,0.157723,-1.094413,0,cluster5
3503,-1.11785,-1.418602,-0.09905,-0.5601,1,cluster10
3504,-0.085192,0.491014,1.100273,-0.218468,1,cluster4
3505,-0.501078,1.778742,-0.814963,-0.589972,1,cluster12
3506,0.657734,0.799985,1.424623,-0.91879,0,cluster7
3507,-0.989539,0.207276,0.838703,0.341856,1,cluster1
3508,1.217148,-1.264027,-0.257606,-0.178444,0,cluster10
3509,-0.133487,0.640263,1.323486,-0.708572,1,cluster7
3510,0.746603,0.88056,1.526346,-1.140527,1,cluster7
3511,0.705809,0.414603,0.860778,0.318156,1,cluster4
3512,0.052644,-1.365399,-0.213565,-0.291972,0,cluster10
3513,-1.537738,-1.541901,-0.20832,-0.32664,1,cluster10
3514,0.56039,1.75452,-1.023362,-0.117589,1,cluster12
3515,-0.000501,1.889428,-0.737076,-0.753451,1,cluster12
3516,-0.724409,-1.480102,-0.252068,-0.218872,1,cluster10
3517,-0.622264,0.197099,0.764006,0.510984,1,cluster1
3518,-0.755446,1.676803,-0.920464,-0.362365,1,cluster12
3519,1.660956,0.031019,-2.302766,-0.252563,1,cluster8
3520,-0.040758,0.531302,1.151135,-0.329336,1,cluster7
3521,-1.038052,0.120393,0.721285,0.598593,1,cluster1
3522,-0.908926,1.559094,-1.065202,-0.047259,0,cluster0
3523,0.337059,-1.504324,-0.460467,0.253512,1,cluster2
3524,-0.004701,0.242266,0.728252,0.598373,1,cluster1
3525,-1.195393,0.192221,0.850621,0.312727,1,cluster1
3526,-0.679975,-1.439814,-0.201206,-0.329741,0,cluster10
3527,-0.856455,0.092007,0.650658,0.756091,1,cluster9
3528,-0.759744,1.394075,-1.327652,0.530344,1,cluster0
3529,0.507797,1.621041,-1.207337,0.285016,0,cluster0
3530,0.219985,-1.533257,-0.483078,0.301381,1,cluster2
3531,0.544511,2.040402,-0.608326,-1.027798,1,cluster12
3532,0.338657,2.025347,-0.596408,-1.056927,1,cluster12
3533,0.620801,0.144491,0.48498,1.140866,1,cluster9
3534,1.379826,0.403712,0.734925,0.603912,1,cluster6
3535,-0.259069,0.140327,0.622751,0.82598,1,cluster9
3536,-0.73925,0.262619,0.877647,0.260117,1,cluster1
3537,1.939459,-1.424167,-0.606672,0.597417,1,cluster3
3538,0.072051,1.783621,-0.901579,-0.391715,1,cluster12
3539,1.533306,0.521421,0.879663,0.288805,1,cluster4
3540,0.026359,0.050362,-2.007752,-0.923204,1,cluster8
3541,-0.153884,0.407285,0.990702,0.02077,1,cluster4
3542,-0.930264,-1.495157,-0.24015,-0.248002,1,cluster10
3543,0.924121,0.805578,1.389162,-0.837161,1,cluster7
3544,-0.864404,1.693835,-0.878088,-0.456864,0,cluster12
3545,0.354852,0.611163,1.201703,-0.434445,1,cluster7
3546,0.576488,1.70477,-1.097766,0.045779,0,cluster0
3547,-1.550746,1.470486,-1.088158,-0.006279,0,cluster0
3548,-0.453822,0.172654,-1.752856,-1.489067,1,cluster8
3549,-0.110487,-1.009266,0.326884,-1.479297,1,cluster5
3550,1.860664,0.989817,1.501924,-1.070748,0,cluster7
3551,-0.147299,-0.064193,-2.144643,-0.625597,1,cluster8
3552,3.723238,-1.608529,-1.164137,1.845661,1,cluster3
3553,1.613261,1.164842,-2.046137,2.140214,0,cluster6
3554,-0.260108,-1.316512,-0.091929,-0.563218,1,cluster11
3555,0.442245,-1.237366,-0.092516,-0.551699,1,cluster11
3556,-1.463037,-1.506344,-0.169229,-0.41126,1,cluster10
3557,1.645993,0.173173,0.358833,1.432382,1,cluster6
3558,-0.57783,0.237387,0.814868,0.400115,1,cluster1
3559,-0.638241,1.847416,-0.693474,-0.858339,1,cluster12
3560,-0.853633,-1.554369,-0.338097,-0.032134,1,cluster2
3561,-0.238673,0.373305,0.955535,0.096639,1,cluster4
3562,-0.63962,-1.446122,-0.216901,-0.294741,0,cluster10
3563,2.961229,-0.733684,0.222519,-1.205722,1,cluster6
3564,0.813282,-0.072645,-2.313804,-0.240712,0,cluster8
3565,-1.002815,-1.38935,-0.075647,-0.609737,1,cluster11
3566,3.305285,0.669537,0.803792,0.480972,1,cluster6
3567,-0.805119,-1.467486,-0.220678,-0.288871,1,cluster10
3568,-0.364855,-1.111205,0.221383,-1.25169,1,cluster5
3569,-0.034349,-0.129082,-2.256715,-0.37823,1,cluster8
3570,-0.747409,0.169428,0.744534,0.551853,1,cluster1
3571,-0.86961,0.095947,-1.795577,-1.401457,1,cluster8
3572,4.401552,-1.336693,-0.882801,1.238708,1,cluster3
3573,-0.311662,0.006848,0.438776,1.228585,1,cluster9
3574,-0.857493,-1.364832,-0.064022,-0.633107,1,cluster11
3575,-0.840357,0.042257,0.576253,0.919459,0,cluster9
3576,-0.259069,0.140327,0.622751,0.82598,1,cluster9
3577,-0.312701,-1.449991,-0.275904,-0.160613,1,cluster10
3578,-0.270415,-1.551067,-0.428636,0.174873,0,cluster2
3579,-0.696746,0.397675,1.065547,-0.151238,1,cluster4
3580,0.82933,0.867629,1.494172,-1.068778,0,cluster7
3581,1.96585,1.256775,1.869874,-1.875959,1,cluster6
3582,-1.466673,0.045692,0.683555,0.675072,1,cluster9
3583,-0.081649,1.42978,-1.386949,0.670232,1,cluster0
3584,-1.026131,1.388482,-1.292192,0.448715,1,cluster0
3585,0.155899,-1.003673,0.291424,-1.397669,1,cluster5
3586,0.580227,-0.085333,0.160043,1.852707,1,cluster6
3587,0.320961,-1.454574,-0.386062,0.090144,1,cluster2
3588,0.927762,0.379909,0.774456,0.510653,1,cluster1
3589,1.792411,1.378353,2.073615,-2.325193,1,cluster6
3590,2.05428,0.865086,1.290335,-0.604014,0,cluster7
3591,-0.896908,1.462749,-1.206163,0.261977,0,cluster0
3592,-0.066491,-1.441243,-0.303517,-0.096484,1,cluster10
3593,-1.486037,0.143185,0.827373,0.359466,1,cluster1
3594,-0.570929,-1.362393,-0.10733,-0.533979,1,cluster10
3595,-0.876413,0.331293,0.999137,-0.00825,1,cluster4
3596,-0.957123,0.343909,1.030526,-0.078249,1,cluster4
3597,-1.160287,-1.459202,-0.150689,-0.447499,1,cluster10
3598,-0.715091,1.670495,-0.936159,-0.327366,1,cluster12
3599,0.584525,0.197395,0.567232,0.959998,0,cluster9
3600,-0.465962,-1.331567,-0.080011,-0.592348,1,cluster11
3601,1.249945,-0.378952,-0.372998,3.031173,1,cluster6
3602,0.318577,0.664066,1.283955,-0.615313,1,cluster7
3603,-0.474121,-1.424759,-0.213124,-0.300611,1,cluster10
3604,0.806697,0.398833,0.821541,0.405654,1,cluster1
3605,0.813598,-1.200947,-0.100657,-0.528439,1,cluster10
3606,-1.062265,0.124178,0.730702,0.577593,0,cluster1
3607,1.723457,1.011265,1.555286,-1.189747,1,cluster7
3608,-0.224383,2.018891,-0.513716,-1.246435,1,cluster12
3609,0.37889,0.418472,0.919781,0.184027,1,cluster4
3610,0.45574,0.595393,1.162466,-0.346946,1,cluster7
3611,-0.268266,-1.409703,-0.225042,-0.271482,1,cluster10
3612,-0.432508,0.261905,0.826492,0.376745,0,cluster1
3613,-0.145813,0.406023,0.987563,0.027769,1,cluster4
3614,0.726206,0.647582,1.193562,-0.411186,0,cluster7
3615,0.837758,0.206929,-1.914463,-1.115922,1,cluster8
3616,-0.791941,1.493574,-1.178844,0.203608,1,cluster0
3617,-0.682895,1.570996,-1.084968,-0.000629,0,cluster0
3618,-0.15922,-1.332282,-0.131166,-0.475719,1,cluster10
3619,-0.203874,-1.608702,-0.522659,0.38199,1,cluster2
3620,0.534754,-1.58246,-0.605498,0.574378,1,cluster2
3621,-0.150121,1.582183,-1.155888,0.162628,0,cluster0
3622,0.201826,-1.530418,-0.476015,0.285631,1,cluster2
3623,0.116047,1.351644,-1.53198,0.991098,1,cluster0
3624,0.599034,2.079113,-0.561388,-1.129917,0,cluster12
3625,-0.243075,-1.555341,-0.43927,0.198585,0,cluster2
3626,-1.378248,-1.472365,-0.134063,-0.487129,0,cluster10
3627,2.860342,-0.717914,0.261756,-1.293221,1,cluster6
3628,2.480391,-1.319789,-0.544479,0.468938,1,cluster3
3629,0.153077,0.642703,1.280178,-0.609443,0,cluster7
3630,0.381493,-1.464036,-0.409605,0.142643,1,cluster2
3631,-0.420489,0.165559,0.685531,0.685982,0,cluster1
3632,0.522403,2.138325,-0.463441,-1.345784,1,cluster12
3633,1.052306,-0.576994,0.760511,-2.413097,1,cluster6
3634,0.197074,0.210726,0.649777,0.77337,1,cluster9
3635,0.054257,-0.331866,-2.563749,0.296242,0,cluster8
3636,-0.771763,1.49042,-1.186691,0.221108,1,cluster0
3637,-1.450078,1.218584,-1.468027,0.828061,1,cluster0
3638,-0.662619,0.203407,0.779701,0.475984,1,cluster1
3639,0.06399,0.325995,0.837823,0.359135,0,cluster1
3640,0.019458,1.650142,-1.085555,0.01089,1,cluster0
3641,-0.195277,-1.043246,0.291717,-1.403428,1,cluster5
3642,-0.444746,0.122118,0.626822,0.81435,0,cluster9
3643,-1.093231,1.54067,-1.061665,-0.057699,1,cluster0
3644,0.14504,2.150078,-0.38482,-1.523662,0,cluster6
3645,0.014657,-0.981595,0.346356,-1.520167,1,cluster5
3646,-0.501199,0.178175,0.716921,0.615983,1,cluster1
3647,-1.570826,0.109206,0.792206,0.435335,1,cluster1
3648,-0.433546,-1.194934,0.111812,-1.012453,1,cluster5
3649,-0.48206,-1.281818,-0.005606,-0.755716,1,cluster11
3650,-0.989539,0.207276,0.838703,0.341856,1,cluster1
3651,0.322218,0.238397,0.669249,0.732501,1,cluster9
3652,1.705488,-1.293128,-0.379389,0.095683,1,cluster2
3653,-0.763507,0.219178,0.818938,0.388485,0,cluster1
3654,-0.775843,1.443825,-1.253248,0.366976,1,cluster0
3655,-0.142084,0.074807,0.509109,1.076847,0,cluster9
3656,-0.558691,-1.222606,0.09234,-0.971583,1,cluster11
3657,-0.02466,0.481552,1.076731,-0.165968,1,cluster4
3658,-0.905188,-0.231009,0.192607,1.759669,1,cluster6
3659,0.798977,0.777907,1.36969,-0.796291,1,cluster7
3660,-1.127959,-1.417022,-0.095119,-0.568868,1,cluster10
3661,0.043812,0.329149,0.84567,0.341636,1,cluster1
3662,-1.171234,1.600096,-0.963185,-0.274756,1,cluster0
3663,-0.590068,0.0976,0.615197,0.83772,0,cluster9
3664,0.309161,-1.122096,0.09553,-0.965934,1,cluster5
3665,1.968453,-0.625733,0.540488,-1.917343,1,cluster6
3666,-0.642223,0.436386,1.112485,-0.253357,1,cluster4
3667,-0.558691,-1.222606,0.09234,-0.971583,1,cluster11
3668,-0.420489,0.165559,0.685531,0.685982,1,cluster1
3669,-0.775843,1.443825,-1.253248,0.366976,1,cluster0
3670,-0.712171,-1.340315,-0.052398,-0.656477,1,cluster11
3671,0.006498,-1.074786,0.213242,-1.22843,1,cluster5
3672,0.979219,0.420983,-1.628764,-1.740264,1,cluster6
3673,-0.98138,0.300467,0.971817,0.05012,1,cluster4
3674,0.32212,1.602832,-1.203267,0.273387,0,cluster0
3675,-1.35807,-1.475519,-0.14191,-0.469629,1,cluster10
3676,-0.311662,0.006848,0.438776,1.228585,1,cluster9
3677,0.577024,0.812601,1.456013,-0.988789,0,cluster7
3678,0.188915,0.117534,0.516663,1.065107,0,cluster9
3679,-0.377312,-1.487125,-0.318919,-0.067244,1,cluster2
3680,1.691085,0.921858,1.43159,-0.91901,1,cluster7
3681,-0.145822,1.864911,-0.7487,-0.730081,0,cluster12
3682,-0.920848,0.291005,0.948275,0.102619,1,cluster4
3683,1.297639,-1.512776,-0.629628,0.638396,0,cluster3
3684,1.226345,0.286003,0.590187,0.919018,1,cluster9
3685,2.222382,-0.996059,-0.035274,-0.651269,1,cluster6
3686,-0.0208,0.292016,0.802656,0.435005,1,cluster1
3687,-1.465859,0.140031,0.819525,0.376966,1,cluster1
3688,0.887188,0.150085,0.44952,1.222495,1,cluster9
3689,-0.251008,1.597953,-1.116651,0.075129,0,cluster0
3690,0.619763,-1.312348,-0.2297,-0.248333,1,cluster10
3691,-1.208669,-1.404406,-0.063729,-0.638867,1,cluster11
3692,-0.458241,-1.710641,-0.62816,0.609598,1,cluster3
3693,2.255738,1.961847,-1.001287,-0.141289,1,cluster12
3694,-0.121687,0.307786,0.841893,0.347506,0,cluster1
3695,0.72567,1.539751,-1.360216,0.623382,1,cluster0
3696,1.311135,0.319983,0.625354,0.843149,1,cluster9
3697,-1.889904,1.334568,-1.228825,0.297198,1,cluster0
3698,-0.348757,-1.160955,0.146979,-1.088322,1,cluster5
3699,0.136979,0.692453,1.354582,-0.772811,1,cluster7
3700,-0.724409,-1.480102,-0.252068,-0.218872,1,cluster10
3701,-0.844315,1.596228,-1.022188,-0.140628,1,cluster0
3702,2.214224,-1.08925,-0.168387,-0.359532,1,cluster6
3703,2.287213,-0.722793,0.348372,-1.491479,1,cluster6
3704,-1.434551,0.040671,0.671062,0.702932,1,cluster9
3705,1.701189,-1.575856,-0.786577,0.988392,1,cluster3
3706,0.63994,-1.315502,-0.237547,-0.230833,1,cluster10
3707,2.549083,-1.23606,-0.434908,0.229701,1,cluster6
3708,-0.437845,-1.477663,-0.295376,-0.119744,1,cluster10
3709,-0.191416,-1.232783,0.017643,-0.802455,1,cluster11
3710,0.899547,1.890439,-0.882694,-0.421065,1,cluster12
3711,-0.615582,-1.638813,-0.498823,0.323731,1,cluster2
3712,-1.189112,0.002305,0.575605,0.915799,0,cluster9
3713,1.557125,0.092598,0.25711,1.654119,1,cluster6
3714,-0.081332,0.301478,0.826199,0.382505,1,cluster1
3715,0.132681,0.409724,0.947394,0.119898,1,cluster4
3716,-0.203874,-1.608702,-0.522659,0.38199,1,cluster2
3717,0.55653,1.944057,-0.749287,-0.718562,1,cluster12
3718,-1.002815,-1.38935,-0.075647,-0.609737,0,cluster11
3719,-0.783904,-0.013801,0.486154,1.117827,1,cluster9
3720,0.116583,0.459474,1.021798,-0.04347,1,cluster4
3721,-0.941025,0.294159,0.956122,0.085119,0,cluster4
3722,0.370415,1.453583,-1.42648,0.763491,1,cluster0
3723,-0.815881,0.321831,0.975594,0.04425,0,cluster4
3724,0.524431,0.679122,1.272037,-0.586183,1,cluster7
3725,-0.17428,0.174307,0.657918,0.750111,0,cluster9
3726,-1.052001,0.311506,0.999283,-0.01113,1,cluster4
3727,3.191502,-0.162877,-0.378536,3.071601,1,cluster6
3728,1.206508,2.125856,-0.593218,-1.051278,1,cluster12
3729,-0.771447,0.362119,1.026456,-0.066619,0,cluster4
3730,-0.315993,-1.49671,-0.342767,-0.014062,0,cluster2
3731,1.505408,0.903648,1.43566,-0.93064,1,cluster7
3732,-0.889909,-1.501465,-0.255845,-0.213002,0,cluster10
3733,0.046634,-1.317227,-0.143084,-0.44659,1,cluster10
3734,-1.148234,-0.049433,-1.959787,-1.045482,0,cluster8
3735,-0.336738,-1.2573,0.006018,-0.779086,1,cluster11
3736,0.701511,0.131875,0.45359,1.210865,1,cluster9
3737,-1.180552,-1.550501,-0.279094,-0.166263,0,cluster10
3738,1.132359,-1.298007,-0.292773,-0.102575,0,cluster10
3739,-1.425723,-0.102409,0.463199,1.158807,1,cluster9
3740,-0.965818,1.142887,-1.656366,1.248056,1,cluster6
3741,-0.252168,-1.459453,-0.299447,-0.108114,1,cluster10
3742,-0.065332,1.616162,-1.120722,0.086759,1,cluster0
3743,-0.226873,0.040828,0.473943,1.152716,1,cluster9
3744,0.091888,-0.056232,0.281826,1.578581,0,cluster9
3745,-0.856411,0.139233,0.718784,0.606723,1,cluster1
3746,-1.716333,1.35467,-1.228187,0.298327,0,cluster0
3747,0.207835,-1.578591,-0.546495,0.440249,1,cluster2
3748,-0.390442,-0.075304,0.333128,1.459072,0,cluster9
3749,-0.683016,-0.029571,0.446917,1.205326,1,cluster9
3750,-0.496945,0.413677,1.055983,-0.127358,1,cluster4
3751,-1.527649,-1.543478,-0.212244,-0.317891,1,cluster10
3752,1.194149,0.385503,0.738996,0.592282,1,cluster1
3753,0.132681,0.409724,0.947394,0.119898,1,cluster4
3754,-0.751269,0.358965,1.018608,-0.049119,0,cluster4
3755,-0.097528,1.715662,-0.971913,-0.239977,0,cluster12
3756,-0.224051,-1.605548,-0.514812,0.364491,0,cluster2
3757,-0.408252,0.305346,0.885201,0.248377,1,cluster4
3758,0.072051,1.783621,-0.901579,-0.391715,0,cluster12
3759,-1.316458,0.211145,0.897706,0.207728,1,cluster1
3760,-1.220907,-1.544193,-0.263399,-0.201262,1,cluster10
3761,-0.363817,0.345634,0.936063,0.137508,1,cluster4
3762,-0.089133,1.997749,-0.566318,-1.129134,1,cluster12
3763,-0.767586,0.172582,0.752381,0.534354,1,cluster1
3764,-1.370981,0.172434,0.850768,0.309847,1,cluster1
3765,0.589262,0.952388,1.655683,-1.426393,0,cluster6
3766,3.182306,-1.712908,-1.226329,1.974139,0,cluster3
3767,-0.098688,-1.341744,-0.154708,-0.42322,0,cluster10
3768,-0.80816,-0.057243,0.427445,1.246195,1,cluster9
3769,-0.203874,-1.608702,-0.522659,0.38199,1,cluster2
3770,0.173157,2.003983,-0.600185,-1.051057,1,cluster12
3771,-0.153884,0.407285,0.990702,0.02077,1,cluster4
3772,-1.036064,-1.336919,0.005428,-0.78798,1,cluster11
3773,-1.309873,-0.260334,-2.237639,-0.438639,1,cluster8
3774,-0.371757,0.488575,1.143581,-0.317596,0,cluster4
3775,-1.167155,1.646692,-0.896628,-0.420624,1,cluster12
3776,-1.378248,-1.472365,-0.134063,-0.487129,1,cluster10
3777,-0.771447,0.362119,1.026456,-0.066619,1,cluster4
3778,0.385694,0.183126,-1.874932,-1.20918,1,cluster8
3779,-0.392153,0.255597,0.810797,0.411745,0,cluster1
3780,0.329557,-0.889118,0.428314,-1.695275,1,cluster5
3781,-0.109766,1.575875,-1.171583,0.197628,0,cluster0
3782,0.474441,-1.336865,-0.241324,-0.224963,0,cluster10
3783,-0.121478,2.002805,-0.553738,-1.157186,1,cluster12
3784,1.734481,-0.494693,0.767772,-2.419077,1,cluster6
3785,0.883985,1.048019,1.745489,-1.619001,0,cluster6
3786,0.455204,1.487562,-1.391313,0.687622,1,cluster0
3787,-0.800002,0.035949,0.560558,0.954459,0,cluster9
3788,-0.174159,1.774873,-0.873966,-0.455844,1,cluster12
3789,-0.456546,0.454595,1.108414,-0.241727,0,cluster4
3790,-0.135182,-1.524973,-0.413088,0.142753,0,cluster2
3791,1.093261,0.401273,0.778233,0.504783,1,cluster1
3792,1.459717,-0.829611,0.329487,-1.462128,1,cluster5
3793,0.744688,-1.520808,-0.550859,0.457639,1,cluster2
3794,-1.378248,-1.472365,-0.134063,-0.487129,1,cluster10
3795,0.207381,0.445281,0.986485,0.035279,0,cluster4
3796,-0.545634,0.137888,0.666059,0.726851,1,cluster9
3797,-0.876632,0.095161,0.658505,0.738591,1,cluster9
3798,-0.877671,-1.361678,-0.056175,-0.650607,1,cluster11
3799,-1.550746,1.470486,-1.088158,-0.006279,1,cluster0
3800,0.676216,-1.368405,-0.319799,-0.049965,1,cluster10
3801,0.899547,1.890439,-0.882694,-0.421065,1,cluster12
3802,-1.062188,1.677518,-0.869309,-0.478994,1,cluster12
3803,0.414249,0.509296,-1.409035,-2.230258,1,cluster6
3804,-0.747409,0.169428,0.744534,0.551853,1,cluster1
3805,2.445592,0.662218,0.933715,0.183586,1,cluster6
3806,-0.119084,-1.574722,-0.487493,0.306121,1,cluster2
3807,-0.348889,-1.302634,-0.0574,-0.640217,1,cluster11
3808,-0.486359,-1.564546,-0.412795,0.136993,1,cluster2
3809,0.318358,0.427934,0.943324,0.131528,1,cluster4
3810,-1.060116,0.265542,0.934296,0.131239,1,cluster4
3811,0.629617,0.94608,1.639988,-1.391394,1,cluster7
3812,-0.299303,1.747202,-0.893438,-0.414975,0,cluster12
3813,-0.626344,0.150504,0.697449,0.656852,1,cluster1
3814,0.897852,-0.274798,-2.619269,0.43026,0,cluster6
3815,0.819154,0.774753,1.361843,-0.778791,0,cluster7
3816,0.429909,-0.012719,-2.164702,-0.573208,1,cluster8
3817,-1.389229,0.08082,0.721578,0.592833,1,cluster1
3818,0.050933,-1.034499,0.264104,-1.339299,1,cluster5
3819,-1.352997,-0.019311,0.5712,0.923069,1,cluster9
3820,-0.933086,0.151218,0.748604,0.540224,1,cluster1
3821,-0.456765,0.218463,0.767783,0.505114,1,cluster1
3822,-0.647657,0.061253,-1.881899,-1.20896,1,cluster8
3823,-1.184632,-1.597096,-0.345651,-0.020394,1,cluster2
3824,0.737908,1.679538,-1.160546,0.185778,0,cluster0
3825,-1.587241,1.287257,-1.346537,0.559694,1,cluster0
3826,-1.199789,1.273927,-1.429083,0.746322,1,cluster0
3827,1.398527,-1.528546,-0.668865,0.725895,1,cluster3
3828,1.113658,0.634251,1.111017,-0.224558,1,cluster7
3829,-0.917304,1.229771,-1.538947,0.991319,0,cluster0
3830,-0.775843,1.443825,-1.253248,0.366976,1,cluster0
3831,-0.333839,-1.06882,0.277464,-1.374196,1,cluster5
3832,0.050494,-1.506763,-0.417159,0.154383,1,cluster2
3833,-0.470041,-1.378163,-0.146568,-0.44648,1,cluster10
3834,-0.735609,-0.16305,0.262941,1.607931,1,cluster6
3835,0.518875,-1.296578,-0.190462,-0.335831,1,cluster10
3836,4.293764,0.278858,0.078634,2.085302,1,cluster6
3837,1.017069,0.932749,1.557443,-1.204766,0,cluster7
3838,1.519811,-1.311337,-0.375318,0.084053,1,cluster2
3839,0.393731,-1.324249,-0.209934,-0.294962,0,cluster10
3840,-0.98138,0.300467,0.971817,0.05012,1,cluster4
3841,-1.106963,-0.199469,0.271082,1.584671,1,cluster6
3842,-1.047249,-1.429638,-0.126509,-0.498869,1,cluster10
3843,-0.795922,0.082545,0.627115,0.80859,1,cluster9
3844,-0.800002,0.035949,0.560558,0.954459,0,cluster9
3845,-0.274949,0.426209,1.037787,-0.084229,1,cluster4
3846,1.492513,0.055464,0.214095,1.747488,1,cluster6
3847,0.329338,-1.12525,0.087683,-0.948434,1,cluster5
3848,4.046954,-0.714464,0.07283,-0.861707,1,cluster6
3849,-0.941342,1.422461,-1.257025,0.372846,1,cluster0
3850,1.509268,0.714112,1.161586,-0.329667,1,cluster7
3851,-1.720227,0.038093,0.714024,0.604573,0,cluster9
3852,0.050494,-1.506763,-0.417159,0.154383,1,cluster2
3853,0.183578,-1.622033,-0.605205,0.568618,1,cluster2
3854,-0.206477,0.273806,0.806727,0.423375,1,cluster1
3855,-0.404489,1.480244,-1.261389,0.390236,1,cluster0
3856,-0.646521,0.153658,0.705296,0.639352,1,cluster1
3857,-1.38107,0.174011,0.854692,0.301097,1,cluster1
3858,1.121719,2.091877,-0.628385,-0.975409,1,cluster12
3859,0.381615,0.136531,-1.941489,-1.063312,0,cluster8
3860,-0.710914,0.352656,1.002914,-0.01412,1,cluster4
3861,-0.324939,-1.589778,-0.475575,0.276992,1,cluster2
3862,-0.832198,0.135448,0.709367,0.627723,1,cluster1
3863,-0.704013,-1.247124,0.080716,-0.948213,0,cluster11
3864,0.337059,-1.504324,-0.460467,0.253512,1,cluster2
3865,-0.650544,1.377006,-1.370123,0.625053,0,cluster0
3866,-0.274949,0.426209,1.037787,-0.084229,1,cluster4
3867,-0.004701,0.242266,0.728252,0.598373,1,cluster1
3868,0.504473,0.918408,1.620516,-1.350524,1,cluster7
3869,-0.517079,0.464057,1.131957,-0.294226,1,cluster4
3870,-0.88175,-1.408274,-0.122732,-0.504739,1,cluster10
3871,-0.284364,-1.359954,-0.150638,-0.43485,0,cluster10
3872,-0.41255,0.022618,0.478013,1.141086,1,cluster9
3873,-1.61934,0.022322,0.674787,0.692072,1,cluster9
3874,-1.19665,-1.500751,-0.20469,-0.329631,1,cluster10
3875,-1.377034,0.17338,0.853122,0.304597,1,cluster1
3876,-0.900889,0.051719,0.599796,0.86696,1,cluster9
3877,-0.307364,0.289576,0.845964,0.335876,1,cluster1
3878,-0.622362,1.561534,-1.10851,0.05187,1,cluster0
3879,-0.795703,0.318677,0.967747,0.061749,1,cluster4
3880,0.421848,-1.470344,-0.4253,0.177642,1,cluster2
3881,-1.788918,-0.045637,0.604453,0.843811,1,cluster9
3882,-1.110921,1.354502,-1.327359,0.524584,0,cluster0
3883,0.600624,0.147645,0.492827,1.123366,1,cluster9
3884,0.393512,-1.560382,-0.550566,0.451879,1,cluster2
3885,0.488155,0.732026,1.354289,-0.767051,1,cluster7
3886,-1.080338,0.221469,0.874017,0.263107,1,cluster1
3887,-0.207831,-0.054731,-2.1211,-0.678097,0,cluster8
3888,-0.05399,-1.018098,0.304911,-1.430298,1,cluster5
3889,0.220073,-1.438804,-0.346825,0.002645,0,cluster2
3890,-0.389112,-1.154647,0.162674,-1.123322,1,cluster5
3891,-0.211911,-0.101327,-2.187657,-0.532228,1,cluster8
3892,-1.551906,-1.58692,-0.270953,-0.189522,1,cluster10
3893,-0.581788,1.791358,-0.783574,-0.659972,1,cluster12
3894,-0.448782,0.122748,0.628391,0.81085,1,cluster9
3895,-0.31678,-1.496587,-0.342461,-0.014745,1,cluster2
3896,-1.04317,-1.383042,-0.059952,-0.644737,1,cluster11
3897,-0.509139,0.321116,0.924439,0.160878,1,cluster4
3898,0.863807,1.051173,1.753336,-1.636501,0,cluster6
3899,4.591528,-1.035755,-0.479684,0.357628,0,cluster6
