@relation 2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5_clustered

@attribute Instance_number numeric
@attribute Age numeric
@attribute Income numeric
@attribute IsEthnicMinority numeric
@attribute IsSoftwareDev numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1}

@data
6117,23,51750,1,1,1,cluster0
6118,34,180000,0,0,1,cluster1
6119,25,50000,1,1,0,cluster0
6120,23,8000,0,0,1,cluster1
6121,23,57000,0,0,0,cluster1
6122,34,40000,1,0,1,cluster1
6123,32,10000,0,1,0,cluster0
6124,23,50400,0,1,1,cluster0
6125,40,30000,0,0,1,cluster1
6126,38,160000,0,0,1,cluster1
6127,27,34000,0,1,1,cluster0
6128,31,45000,1,0,0,cluster1
6129,24,25000,1,0,0,cluster1
6130,36,58500,0,0,1,cluster1
6131,35,15000,0,0,1,cluster1
6132,21,70000,0,1,1,cluster0
6133,28,12000,0,1,1,cluster0
6134,53,127000,0,1,1,cluster0
6135,32,48000,0,1,1,cluster0
6136,29,38000,0,1,1,cluster0
6137,32,12000,0,0,1,cluster1
6138,43,33000,0,0,1,cluster1
6139,34,50000,0,1,1,cluster0
6140,36,190000,0,0,1,cluster1
6141,24,30000,0,0,1,cluster1
6142,23,22000,0,0,1,cluster1
6143,30,28800,0,0,1,cluster1
6144,36,45000,0,0,1,cluster1
6145,35,58000,1,1,1,cluster0
6146,28,9000,1,0,1,cluster1
6147,25,58000,1,0,1,cluster1
6148,28,43000,1,0,0,cluster1
6149,27,40000,0,0,1,cluster1
6150,35,38000,0,0,1,cluster1
6151,28,50000,0,0,1,cluster1
6152,33,50000,0,1,0,cluster0
6153,33,77500,0,0,1,cluster1
6154,23,15000,0,0,0,cluster1
6155,42,84000,0,0,0,cluster1
6156,25,10000,0,1,1,cluster0
6157,24,16000,1,0,1,cluster1
6158,27,6000,0,0,1,cluster1
6159,32,32000,1,1,0,cluster0
6160,24,69500,0,1,1,cluster0
6161,52,22000,0,0,1,cluster1
6162,28,30000,0,0,1,cluster1
6163,40,65000,0,0,1,cluster1
6164,50,50000,0,0,1,cluster1
6165,30,18000,0,1,1,cluster0
6166,25,48000,0,0,1,cluster1
6167,24,55000,0,0,1,cluster1
6168,39,47000,0,0,1,cluster1
6169,25,48000,0,0,1,cluster1
6170,26,140000,0,0,1,cluster1
6171,30,42000,1,0,0,cluster1
6172,26,60000,0,1,1,cluster0
6173,30,50000,1,1,1,cluster0
6174,37,30000,0,0,1,cluster1
6175,50,10000,0,0,1,cluster1
6176,40,35000,0,0,1,cluster1
6177,42,160000,0,0,1,cluster1
6178,35,135000,0,1,1,cluster0
6179,53,30000,0,0,0,cluster1
6180,45,38000,0,0,1,cluster1
6181,24,61000,1,0,0,cluster1
6182,43,75000,0,0,1,cluster1
6183,44,25000,1,0,1,cluster1
6184,25,10000,0,0,1,cluster1
6185,29,50000,0,0,1,cluster1
6186,35,32000,0,0,0,cluster1
6187,29,80000,0,1,0,cluster0
6188,31,58000,1,1,1,cluster0
6189,36,20000,0,0,1,cluster1
6190,26,20000,0,0,0,cluster1
6191,25,13000,0,1,1,cluster0
6192,39,50000,0,1,1,cluster0
6193,38,30000,1,0,1,cluster1
6194,27,52000,1,1,1,cluster0
6195,31,45000,0,0,1,cluster1
6196,46,25000,0,0,0,cluster1
6197,23,70000,1,0,1,cluster1
6198,41,6000,0,0,1,cluster1
6199,37,59000,0,0,1,cluster1
6200,28,52000,1,0,0,cluster1
6201,27,25000,0,0,1,cluster1
6202,31,36000,1,0,0,cluster1
6203,47,54000,0,0,0,cluster1
6204,40,32000,0,1,1,cluster0
6205,35,85000,0,1,1,cluster0
6206,30,24000,0,0,1,cluster1
6207,30,67000,0,0,1,cluster1
6208,36,30000,1,0,1,cluster1
6209,53,75000,0,1,1,cluster0
6210,27,85000,0,0,1,cluster1
6211,36,62400,0,0,1,cluster1
6212,34,70000,0,0,1,cluster1
6213,31,9000,0,0,1,cluster1
6214,45,8000,0,0,1,cluster1
6215,30,40000,1,0,1,cluster1
6216,31,70000,0,0,1,cluster1
6217,30,15000,0,1,1,cluster0
6218,49,23000,0,0,1,cluster1
6219,30,60000,0,0,1,cluster1
6220,56,65000,1,0,0,cluster1
6221,30,90000,0,0,1,cluster1
6222,28,38000,0,0,1,cluster1
6223,23,74000,0,1,1,cluster0
6224,38,25000,0,0,0,cluster1
6225,23,65000,0,0,1,cluster1
6226,33,40000,0,1,1,cluster0
6227,29,40000,0,0,1,cluster1
6228,21,24000,0,0,1,cluster1
6229,46,45000,0,1,1,cluster0
6230,21,6000,1,1,1,cluster0
6231,30,20000,1,1,1,cluster0
6232,29,35000,0,0,0,cluster1
6233,32,10000,1,0,1,cluster1
6234,21,15000,0,0,1,cluster1
6235,27,50000,0,0,1,cluster1
6236,27,10000,0,1,1,cluster0
6237,26,60000,1,0,0,cluster1
6238,29,40000,0,1,1,cluster0
6239,37,24000,0,0,1,cluster1
6240,32,61000,1,0,0,cluster1
6241,25,10000,1,1,1,cluster0
6242,24,58200,1,0,1,cluster1
6243,29,41000,0,0,0,cluster1
6244,30,105000,0,1,0,cluster0
6245,23,6000,0,0,0,cluster1
6246,25,18000,0,1,1,cluster0
6247,28,45000,0,0,0,cluster1
6248,23,26000,1,0,0,cluster1
6249,40,24000,0,0,1,cluster1
6250,48,120000,0,0,1,cluster1
6251,24,45000,0,0,1,cluster1
6252,23,14000,0,0,1,cluster1
6253,46,50000,0,0,1,cluster1
6254,25,30000,1,1,1,cluster0
6255,29,12000,0,0,0,cluster1
6256,37,12000,0,0,1,cluster1
6257,50,128000,0,0,1,cluster1
6258,25,40000,1,0,1,cluster1
6259,26,19000,1,0,0,cluster1
6260,38,64000,0,0,1,cluster1
6261,53,55000,0,0,1,cluster1
6262,27,6000,0,1,1,cluster0
6263,30,55000,1,1,1,cluster0
6264,27,63000,0,1,1,cluster0
6265,31,61000,0,1,1,cluster0
6266,29,55000,0,1,0,cluster0
6267,40,10000,0,0,1,cluster1
6268,49,90000,0,1,1,cluster0
6269,30,135000,0,0,1,cluster1
6270,32,70000,0,1,1,cluster0
6271,29,28000,0,0,1,cluster1
6272,32,100000,0,0,1,cluster1
6273,25,12000,0,0,0,cluster1
6274,21,60000,0,0,1,cluster1
6275,24,17000,0,1,1,cluster0
6276,24,32000,0,0,1,cluster1
6277,20,30000,0,1,1,cluster0
6278,25,40000,0,0,1,cluster1
6279,28,90000,0,1,1,cluster0
6280,28,52000,0,0,1,cluster1
6281,29,45000,0,0,1,cluster1
6282,21,24000,0,1,1,cluster0
6283,26,80000,0,1,1,cluster0
6284,28,40000,0,0,1,cluster1
6285,31,15000,0,1,1,cluster0
6286,41,86000,1,0,1,cluster1
6287,30,16000,0,0,1,cluster1
6288,28,60000,0,0,1,cluster1
6289,24,50000,1,0,1,cluster1
6290,30,30000,0,0,1,cluster1
6291,26,7000,1,1,1,cluster0
6292,25,35000,1,1,1,cluster0
6293,35,30000,0,0,1,cluster1
6294,43,40780,0,0,1,cluster1
6295,27,9000,1,0,1,cluster1
6296,49,8000,0,0,0,cluster1
6297,27,85000,0,1,1,cluster0
6298,24,65000,0,0,0,cluster1
6299,28,48000,1,1,1,cluster0
6300,43,80000,0,1,1,cluster0
6301,30,52000,1,0,1,cluster1
6302,24,11000,0,0,1,cluster1
6303,28,9000,0,0,1,cluster1
6304,28,18600,0,0,1,cluster1
6305,24,22800,0,0,0,cluster1
6306,39,35000,0,0,1,cluster1
6307,28,50000,0,0,1,cluster1
6308,25,27024,0,0,0,cluster1
6309,24,9000,0,0,1,cluster1
6310,32,68000,0,1,1,cluster0
6311,35,11532,0,0,1,cluster1
6312,24,30000,1,0,0,cluster1
6313,31,15000,0,0,1,cluster1
6314,24,45000,1,1,0,cluster0
6315,49,42000,0,0,0,cluster1
6316,22,87000,1,1,1,cluster0
6317,31,67600,0,1,1,cluster0
6318,23,100000,0,1,1,cluster0
6319,31,70000,1,1,1,cluster0
6320,32,80000,0,1,1,cluster0
6321,21,60000,1,0,1,cluster1
6322,29,16500,0,0,1,cluster1
6323,30,200000,0,1,1,cluster0
6324,41,100000,0,0,1,cluster1
6325,41,40000,0,1,1,cluster0
6326,35,35000,0,0,1,cluster1
6327,25,50000,0,0,0,cluster1
6328,28,51000,0,0,1,cluster1
6329,31,100000,0,0,1,cluster1
6330,42,42000,1,0,0,cluster1
6331,41,75000,0,0,1,cluster1
6332,27,70000,0,0,0,cluster1
6333,34,25000,0,1,1,cluster0
6334,28,60000,1,0,1,cluster1
6335,32,47000,1,0,1,cluster1
6336,29,145000,0,1,1,cluster0
6337,24,60000,0,1,1,cluster0
6338,19,25000,0,0,1,cluster1
6339,29,7500,0,1,0,cluster0
6340,20,6000,0,0,1,cluster1
6341,60,60000,1,0,1,cluster1
6342,38,60000,0,1,1,cluster0
6343,23,85000,0,1,1,cluster0
6344,41,50000,0,1,1,cluster0
6345,27,80000,0,1,1,cluster0
6346,27,11000,1,0,1,cluster1
6347,24,18000,0,1,1,cluster0
6348,23,41000,0,0,1,cluster1
6349,17,48000,0,0,1,cluster1
6350,26,43200,0,0,1,cluster1
6351,39,63000,1,0,0,cluster1
6352,25,12000,0,1,1,cluster0
6353,75,50000,1,0,0,cluster1
6354,20,36000,0,1,1,cluster0
6355,29,60000,0,0,0,cluster1
6356,32,42000,1,0,1,cluster1
6357,31,48000,0,0,1,cluster1
6358,29,50000,0,0,1,cluster1
6359,39,70000,1,0,1,cluster1
6360,34,139000,0,0,1,cluster1
6361,30,42000,1,0,1,cluster1
6362,19,12000,0,1,1,cluster0
6363,29,40000,1,0,1,cluster1
6364,26,19000,1,0,0,cluster1
6365,29,70000,1,0,1,cluster1
6366,29,55000,0,0,1,cluster1
6367,23,45000,0,0,1,cluster1
6368,29,31000,0,0,0,cluster1
6369,27,45000,0,1,1,cluster0
6370,23,25000,0,1,1,cluster0
6371,39,38000,1,0,1,cluster1
6372,35,60000,0,1,1,cluster0
6373,25,60000,1,1,1,cluster0
6374,25,40000,0,0,0,cluster1
6375,23,14000,0,0,1,cluster1
6376,42,9000,1,0,0,cluster1
6377,28,28000,0,0,0,cluster1
6378,38,28000,1,0,1,cluster1
6379,34,25000,0,1,1,cluster0
6380,26,35000,0,0,1,cluster1
6381,26,18000,1,0,1,cluster1
6382,37,34000,0,0,1,cluster1
6383,23,155000,1,1,1,cluster0
6384,26,120000,0,1,1,cluster0
6385,25,42000,0,0,1,cluster1
6386,25,6000,0,0,1,cluster1
6387,40,40000,0,0,1,cluster1
6388,32,22000,1,0,0,cluster1
6389,52,63000,0,0,1,cluster1
6390,33,12000,0,1,1,cluster0
6391,26,97000,0,1,1,cluster0
6392,21,20000,0,0,1,cluster1
6393,44,45000,0,0,1,cluster1
6394,37,55000,1,0,1,cluster1
6395,33,12000,0,0,1,cluster1
6396,28,100000,0,0,1,cluster1
6397,29,15000,0,0,1,cluster1
6398,25,27000,1,0,1,cluster1
6399,22,30000,0,0,1,cluster1
6400,24,20000,1,0,1,cluster1
6401,33,110000,1,1,1,cluster0
6402,37,25000,0,1,1,cluster0
6403,21,55000,0,0,0,cluster1
6404,26,35000,0,0,1,cluster1
6405,25,12000,1,1,1,cluster0
6406,42,20000,0,0,1,cluster1
6407,26,8000,0,0,1,cluster1
6408,38,71000,0,1,1,cluster0
6409,21,38000,0,0,0,cluster1
6410,26,9000,0,1,1,cluster0
6411,24,30000,0,1,1,cluster0
6412,22,24000,0,1,1,cluster0
6413,40,70000,1,0,1,cluster1
6414,25,12000,0,0,1,cluster1
6415,24,20000,0,0,1,cluster1
6416,28,41000,1,0,0,cluster1
6417,25,60000,0,1,1,cluster0
6418,31,24000,0,1,1,cluster0
6419,26,38000,1,0,0,cluster1
6420,38,28000,0,0,1,cluster1
6421,15,100000,0,0,1,cluster1
6422,35,50000,1,0,1,cluster1
6423,25,6000,0,1,1,cluster0
6424,32,6000,0,0,0,cluster1
6425,40,12000,0,1,1,cluster0
6426,26,28800,0,0,1,cluster1
6427,25,19000,1,0,0,cluster1
6428,45,150000,0,0,1,cluster1
6429,42,50000,1,1,0,cluster0
6430,23,32000,0,0,1,cluster1
6431,35,110000,1,0,1,cluster1
6432,26,54120,0,1,1,cluster0
6433,28,23000,0,0,1,cluster1
6434,40,20000,1,0,0,cluster1
6435,36,42000,0,0,1,cluster1
6436,34,17142,0,0,1,cluster1
6437,37,20000,0,0,1,cluster1
6438,21,36000,0,0,1,cluster1
6439,29,37000,0,1,0,cluster0
6440,28,35000,0,1,1,cluster0
6441,29,16800,0,1,0,cluster0
6442,44,40000,0,0,1,cluster1
6443,32,13500,0,0,0,cluster1
6444,31,12000,0,0,0,cluster1
6445,34,25000,0,1,0,cluster0
6446,24,30000,0,0,1,cluster1
6447,37,72000,0,1,1,cluster0
6448,47,120000,0,0,1,cluster1
6449,20,10000,0,0,1,cluster1
6450,33,60000,1,0,1,cluster1
6451,22,14000,0,0,1,cluster1
6452,30,200000,0,0,1,cluster1
6453,21,43000,0,1,1,cluster0
6454,34,7000,0,0,1,cluster1
6455,32,20000,1,1,1,cluster0
6456,42,6000,0,0,1,cluster1
6457,26,24000,0,1,1,cluster0
6458,57,84000,0,0,1,cluster1
6459,37,37000,0,1,1,cluster0
6460,27,8400,0,1,1,cluster0
6461,42,56000,0,0,1,cluster1
6462,25,38000,0,1,1,cluster0
6463,26,35000,1,1,1,cluster0
6464,27,15060,0,1,1,cluster0
6465,26,43000,0,0,0,cluster1
6466,33,70000,0,1,1,cluster0
6467,28,7000,1,0,1,cluster1
6468,28,16000,0,1,1,cluster0
6469,32,55000,0,0,1,cluster1
6470,20,15000,0,0,1,cluster1
6471,37,20000,0,0,1,cluster1
6472,33,25000,0,0,1,cluster1
6473,23,14000,1,0,1,cluster1
6474,57,144000,0,1,1,cluster0
6475,29,45000,0,0,1,cluster1
6476,24,40000,0,1,1,cluster0
6477,32,30000,0,0,1,cluster1
6478,39,28000,0,1,1,cluster0
6479,33,60000,0,0,1,cluster1
6480,42,20000,0,0,0,cluster1
6481,24,45000,0,1,1,cluster0
6482,30,77000,0,1,1,cluster0
6483,41,75000,0,1,1,cluster0
6484,22,48000,0,1,1,cluster0
6485,29,200000,1,1,0,cluster0
6486,31,75000,0,1,1,cluster0
6487,24,54120,0,1,0,cluster0
6488,37,60000,0,1,1,cluster0
6489,34,10000,0,0,0,cluster1
6490,39,36000,0,0,1,cluster1
6491,36,42000,1,0,0,cluster1
6492,22,10000,0,1,1,cluster0
6493,37,78000,0,1,1,cluster0
6494,23,13000,1,0,1,cluster1
6495,33,18000,0,0,0,cluster1
6496,23,13000,0,0,1,cluster1
6497,27,9000,0,1,0,cluster0
6498,23,46000,0,1,1,cluster0
6499,32,55000,0,1,0,cluster0
6500,24,15000,0,0,0,cluster1
6501,38,52000,0,0,1,cluster1
6502,22,12000,0,0,1,cluster1
6503,29,15600,0,1,0,cluster0
6504,21,36000,1,0,0,cluster1
6505,29,47000,0,0,0,cluster1
6506,24,10000,0,1,1,cluster0
6507,30,85000,0,0,1,cluster1
6508,49,35000,0,0,1,cluster1
6509,30,70000,0,1,1,cluster0
6510,28,52000,0,0,1,cluster1
6511,25,13000,0,1,1,cluster0
6512,26,47500,0,1,1,cluster0
6513,25,64000,0,0,0,cluster1
6514,27,12000,0,0,1,cluster1
6515,29,15000,0,0,1,cluster1
6516,33,32000,0,0,1,cluster1
6517,27,80000,0,0,1,cluster1
6518,25,37000,1,0,0,cluster1
6519,38,15000,0,1,1,cluster0
6520,24,20000,0,0,1,cluster1
6521,31,13000,0,0,0,cluster1
6522,46,65000,0,0,1,cluster1
6523,19,20000,0,0,1,cluster1
6524,34,40000,0,0,1,cluster1
6525,29,22000,0,1,1,cluster0
6526,22,11500,0,1,1,cluster0
6527,28,25000,1,0,1,cluster1
6528,17,65000,0,1,1,cluster0
6529,26,45000,0,1,1,cluster0
6530,23,25000,0,1,0,cluster0
6531,28,46000,1,0,1,cluster1
6532,26,40000,0,0,0,cluster1
6533,25,20000,0,0,1,cluster1
6534,24,40000,1,0,1,cluster1
6535,45,15000,0,0,1,cluster1
6536,16,80000,0,0,1,cluster1
6537,36,75000,0,0,0,cluster1
6538,24,40000,0,1,1,cluster0
6539,30,20000,0,0,0,cluster1
6540,28,60000,0,0,1,cluster1
6541,30,200000,1,1,1,cluster0
6542,27,14000,0,0,1,cluster1
6543,29,76000,0,1,0,cluster0
6544,44,40000,0,1,1,cluster0
6545,22,40000,0,0,1,cluster1
6546,21,70000,0,1,1,cluster0
6547,24,55500,0,1,1,cluster0
6548,27,60000,0,1,0,cluster0
6549,48,30000,0,1,1,cluster0
6550,22,31300,0,1,1,cluster0
6551,31,50000,1,0,1,cluster1
6552,23,60000,0,0,1,cluster1
6553,30,8000,1,0,0,cluster1
6554,59,70000,0,0,1,cluster1
6555,23,116000,0,1,1,cluster0
6556,24,24000,0,0,1,cluster1
6557,33,36000,1,0,1,cluster1
6558,27,40000,0,0,1,cluster1
6559,20,27600,0,0,1,cluster1
6560,28,34000,1,0,0,cluster1
6561,30,40000,0,0,1,cluster1
6562,29,85000,0,1,0,cluster0
6563,27,7000,0,0,0,cluster1
6564,29,32000,0,0,1,cluster1
6565,28,16000,1,0,1,cluster1
6566,34,29000,0,0,1,cluster1
6567,27,30000,1,0,1,cluster1
6568,38,30000,1,0,1,cluster1
6569,33,90000,0,0,1,cluster1
6570,29,21000,0,1,1,cluster0
6571,27,30000,0,0,1,cluster1
6572,40,26000,0,0,1,cluster1
6573,45,61000,0,0,1,cluster1
6574,25,60000,1,0,1,cluster1
6575,28,33000,0,0,1,cluster1
6576,24,36500,0,0,1,cluster1
6577,19,40000,1,1,1,cluster0
6578,32,12345,0,1,1,cluster0
6579,29,15000,1,0,0,cluster1
6580,52,61000,0,0,1,cluster1
6581,52,57000,1,0,1,cluster1
6582,40,50800,1,0,0,cluster1
6583,29,27000,1,0,1,cluster1
6584,23,17000,1,0,0,cluster1
6585,23,43236,1,1,1,cluster0
6586,25,10000,0,0,0,cluster1
6587,27,60000,0,1,1,cluster0
6588,21,60000,0,0,1,cluster1
6589,28,14000,0,0,1,cluster1
6590,46,100000,0,1,1,cluster0
6591,31,90000,0,0,1,cluster1
6592,29,40000,0,0,0,cluster1
6593,29,65000,0,1,1,cluster0
6594,24,6200,1,0,1,cluster1
6595,22,20000,0,1,1,cluster0
6596,26,50000,0,1,1,cluster0
6597,29,35000,0,1,1,cluster0
6598,47,100000,0,0,1,cluster1
6599,40,38000,0,1,1,cluster0
6600,31,38000,1,0,1,cluster1
6601,28,50000,1,0,0,cluster1
6602,38,200000,0,1,1,cluster0
6603,35,11500,0,0,1,cluster1
6604,24,49639,1,0,1,cluster1
6605,41,15000,1,0,1,cluster1
6606,22,50000,0,0,1,cluster1
6607,38,110000,0,1,1,cluster0
6608,26,18000,0,0,1,cluster1
6609,54,90000,0,0,1,cluster1
6610,32,50000,0,1,0,cluster0
6611,15,8400,1,0,0,cluster1
6612,40,100000,0,1,1,cluster0
6613,33,38000,1,1,0,cluster0
6614,25,24000,0,0,0,cluster1
6615,39,42000,0,0,1,cluster1
6616,33,28000,1,1,0,cluster0
6617,30,18000,0,0,0,cluster1
6618,22,55000,0,0,1,cluster1
6619,43,36000,0,0,1,cluster1
6620,31,30000,0,0,0,cluster1
6621,24,20332,1,1,0,cluster0
6622,27,30000,0,1,1,cluster0
6623,28,24000,0,0,1,cluster1
6624,29,6500,0,0,1,cluster1
6625,33,24000,0,0,1,cluster1
6626,24,20000,1,0,1,cluster1
6627,28,48000,0,0,1,cluster1
6628,22,25000,0,1,1,cluster0
6629,35,70000,0,0,0,cluster1
6630,31,85000,1,1,1,cluster0
6631,57,20000,0,0,1,cluster1
6632,26,41000,1,1,1,cluster0
6633,23,8272,0,1,1,cluster0
6634,26,45000,0,0,0,cluster1
6635,24,18000,1,0,0,cluster1
6636,29,15000,0,0,1,cluster1
6637,33,100000,0,1,1,cluster0
6638,31,50000,0,1,1,cluster0
6639,32,65000,1,1,1,cluster0
6640,32,40000,0,0,1,cluster1
6641,38,40000,0,0,1,cluster1
6642,22,20000,0,1,1,cluster0
6643,39,100000,0,0,1,cluster1
6644,40,90000,1,0,1,cluster1
6645,31,70000,1,0,1,cluster1
6646,30,30000,0,1,1,cluster0
6647,24,200000,0,0,1,cluster1
6648,35,35000,1,0,1,cluster1
6649,32,10000,0,0,1,cluster1
6650,23,12000,0,1,0,cluster0
6651,27,18000,1,1,1,cluster0
6652,22,6400,0,1,0,cluster0
6653,28,75000,0,0,0,cluster1
6654,46,127000,1,0,1,cluster1
6655,34,141000,1,1,1,cluster0
6656,51,95000,0,1,0,cluster0
6657,46,50000,0,1,0,cluster0
6658,36,36000,0,0,1,cluster1
6659,32,33000,0,1,1,cluster0
6660,32,87000,0,1,1,cluster0
6661,35,10000,0,0,1,cluster1
6662,27,11000,0,0,1,cluster1
6663,31,36000,0,0,1,cluster1
6664,54,80000,0,0,1,cluster1
6665,23,25000,0,0,1,cluster1
6666,27,10000,0,0,0,cluster1
6667,25,20000,1,1,1,cluster0
6668,27,50000,1,0,1,cluster1
6669,26,22000,0,1,1,cluster0
6670,30,85000,1,0,1,cluster1
6671,25,40000,0,1,1,cluster0
6672,33,84000,0,0,1,cluster1
6673,25,30000,0,0,0,cluster1
6674,45,40000,0,0,1,cluster1
6675,27,70000,0,0,1,cluster1
6676,38,34000,0,1,1,cluster0
6677,38,62000,1,0,1,cluster1
6678,25,45000,0,0,0,cluster1
6679,38,45000,0,0,0,cluster1
6680,39,28000,1,0,1,cluster1
6681,20,19000,0,0,1,cluster1
6682,29,10000,0,1,0,cluster0
6683,33,45000,1,1,1,cluster0
6684,51,120000,0,1,1,cluster0
6685,20,10000,0,0,1,cluster1
6686,42,6000,0,1,0,cluster0
6687,41,85000,0,0,1,cluster1
6688,28,55200,0,1,1,cluster0
6689,29,35000,1,0,1,cluster1
6690,32,7000,0,0,1,cluster1
6691,35,45000,0,0,0,cluster1
6692,41,15000,1,1,1,cluster0
6693,24,6000,0,0,1,cluster1
6694,33,48000,0,0,1,cluster1
6695,27,48000,0,0,1,cluster1
6696,27,30000,0,1,1,cluster0
6697,39,58000,0,0,1,cluster1
6698,27,37000,0,0,1,cluster1
6699,46,50000,0,0,1,cluster1
6700,29,40000,0,0,1,cluster1
6701,22,36000,0,0,1,cluster1
6702,26,72000,0,0,1,cluster1
6703,28,10000,0,0,1,cluster1
6704,29,50000,0,1,1,cluster0
6705,22,30000,0,1,1,cluster0
6706,31,45000,1,1,1,cluster0
6707,20,16000,0,1,1,cluster0
6708,23,14400,0,0,0,cluster1
6709,35,100000,1,1,1,cluster0
6710,38,11000,0,0,0,cluster1
6711,17,18000,0,1,1,cluster0
6712,26,26000,0,0,1,cluster1
6713,27,36000,0,0,0,cluster1
6714,29,45600,0,0,1,cluster1
6715,33,65000,1,1,1,cluster0
6716,47,125000,0,0,1,cluster1
6717,29,60000,0,0,1,cluster1
6718,26,17352,1,1,1,cluster0
6719,19,20000,0,1,1,cluster0
6720,34,10000,0,1,1,cluster0
6721,52,10000,0,1,1,cluster0
6722,23,45000,0,1,1,cluster0
6723,24,50000,0,1,0,cluster0
6724,35,13000,0,1,1,cluster0
6725,23,28000,0,0,1,cluster1
6726,22,8500,0,0,1,cluster1
6727,26,36000,0,1,1,cluster0
6728,24,48000,1,0,1,cluster1
6729,31,90000,0,0,1,cluster1
6730,44,100000,0,0,1,cluster1
6731,25,40000,1,0,1,cluster1
6732,24,20000,0,0,1,cluster1
6733,29,9600,0,1,1,cluster0
6734,25,20000,0,1,1,cluster0
6735,24,22000,0,0,1,cluster1
6736,31,24000,1,1,1,cluster0
6737,60,85000,0,1,1,cluster0
6738,42,100000,1,0,0,cluster1
6739,33,40000,1,0,0,cluster1
6740,38,40000,1,0,1,cluster1
6741,32,24000,0,0,1,cluster1
6742,23,6000,1,1,1,cluster0
6743,35,40000,1,1,1,cluster0
6744,36,25000,0,1,1,cluster0
6745,40,10000,0,1,1,cluster0
6746,32,50000,0,1,1,cluster0
6747,36,16500,0,1,1,cluster0
6748,27,52668,0,1,1,cluster0
6749,35,100000,1,1,1,cluster0
6750,43,60000,0,0,1,cluster1
6751,39,26500,0,0,1,cluster1
6752,52,40000,0,0,1,cluster1
6753,18,15000,0,1,1,cluster0
6754,31,44000,0,0,1,cluster1
6755,36,68000,0,0,0,cluster1
6756,49,80000,1,0,1,cluster1
6757,27,6000,0,1,1,cluster0
6758,30,57000,0,1,1,cluster0
6759,24,30000,0,0,1,cluster1
6760,27,50000,0,0,1,cluster1
6761,24,18000,1,0,0,cluster1
6762,21,12000,1,0,1,cluster1
6763,27,7917,0,1,1,cluster0
6764,27,80000,1,1,1,cluster0
6765,31,45000,0,1,0,cluster0
6766,50,70000,0,1,1,cluster0
6767,24,48000,0,0,1,cluster1
6768,27,20000,1,0,1,cluster1
6769,35,50000,1,0,1,cluster1
6770,25,12000,0,1,1,cluster0
6771,36,141535,0,1,1,cluster0
6772,33,10000,0,0,1,cluster1
6773,24,24000,0,1,1,cluster0
6774,27,72000,0,1,1,cluster0
6775,28,36000,0,0,1,cluster1
6776,29,50000,0,1,1,cluster0
6777,26,20000,0,0,1,cluster1
6778,28,36000,0,0,1,cluster1
6779,35,34700,0,1,1,cluster0
6780,25,6000,1,1,0,cluster0
6781,28,7000,0,0,1,cluster1
6782,22,36000,0,1,1,cluster0
6783,28,75000,0,0,0,cluster1
6784,34,17500,0,0,1,cluster1
6785,31,32000,0,1,1,cluster0
6786,31,40000,0,0,0,cluster1
6787,35,191000,0,1,1,cluster0
6788,23,18000,1,1,1,cluster0
6789,23,48000,0,1,1,cluster0
6790,30,50000,1,0,0,cluster1
6791,34,30000,0,0,1,cluster1
6792,48,200000,1,1,0,cluster0
6793,26,100000,0,1,1,cluster0
6794,30,47000,0,0,1,cluster1
6795,34,50000,0,0,1,cluster1
6796,26,8000,0,0,1,cluster1
6797,28,35000,0,1,1,cluster0
6798,20,10000,0,1,0,cluster0
6799,30,24000,1,0,1,cluster1
6800,28,69000,0,1,1,cluster0
6801,27,20000,1,1,1,cluster0
6802,40,45000,0,0,1,cluster1
6803,24,12000,0,0,1,cluster1
6804,29,70000,0,0,0,cluster1
6805,27,65000,0,1,1,cluster0
6806,30,26000,0,0,0,cluster1
6807,32,60000,0,1,1,cluster0
6808,23,12000,0,0,0,cluster1
6809,30,60000,0,0,0,cluster1
6810,24,60000,1,0,1,cluster1
6811,22,36000,0,0,1,cluster1
6812,31,50000,1,0,1,cluster1
6813,49,100000,0,1,1,cluster0
6814,25,46000,1,1,1,cluster0
6815,47,150000,0,0,1,cluster1
6816,28,48000,1,1,1,cluster0
6817,25,55000,0,0,0,cluster1
6818,21,6000,1,0,0,cluster1
6819,31,52000,0,0,0,cluster1
6820,33,60000,0,1,1,cluster0
6821,21,13000,0,1,1,cluster0
6822,23,21600,0,0,1,cluster1
6823,29,40000,0,1,1,cluster0
6824,25,36000,0,0,1,cluster1
6825,26,24000,0,1,1,cluster0
6826,31,90000,0,1,0,cluster0
6827,22,8000,0,1,1,cluster0
6828,51,60000,1,0,0,cluster1
6829,27,48000,0,0,1,cluster1
6830,29,40500,0,0,1,cluster1
6831,29,12000,1,1,1,cluster0
6832,23,10000,0,1,1,cluster0
6833,44,24000,0,0,1,cluster1
6834,37,86000,1,0,1,cluster1
6835,39,130000,0,0,1,cluster1
6836,32,33000,0,1,1,cluster0
6837,43,28000,1,0,0,cluster1
6838,39,130000,0,0,1,cluster1
6839,48,115000,0,0,0,cluster1
6840,32,140000,0,1,1,cluster0
6841,30,60000,0,0,1,cluster1
6842,21,8000,1,0,0,cluster1
6843,30,67500,0,0,1,cluster1
6844,23,7500,0,0,0,cluster1
