@relation 2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A5-N200-T1.0E-4_clustered

@attribute Instance_number numeric
@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
3835,-0.002115,0.002314,-0.00338,-0.008135,1,cluster2
3836,0.003056,-0.029376,-0.050168,-0.005374,1,cluster3
3837,0.031695,0.008182,-0.014777,0.011227,0,cluster5
3838,-0.002959,-0.005668,-0.011083,-0.013406,1,cluster2
3839,-0.00327,0.002755,-0.002913,-0.007444,0,cluster2
3840,0.005105,0.011632,-0.010515,0.022467,1,cluster1
3841,-0.01623,0.003165,-0.01798,0.023672,1,cluster6
3842,-0.007466,0.011857,0.006049,0.000282,1,cluster2
3843,-0.004247,0.006093,-0.015558,0.021724,1,cluster1
3844,-0.006237,0.005245,-0.016311,0.021795,0,cluster1
3845,0.010327,0.008568,-0.013664,0.0186,1,cluster1
3846,-0.005892,-0.012031,-0.033058,0.009665,1,cluster6
3847,0.005246,0.007006,0.00091,-0.007319,1,cluster2
3848,0.022006,-0.013856,-0.019877,-0.027401,1,cluster3
3849,-0.000723,-0.014769,0.001583,0.028317,1,cluster4
3850,0.022248,0.000268,-0.022116,0.008863,1,cluster5
3851,-0.005949,0.012368,-0.009421,0.026654,0,cluster1
3852,-0.010996,0.001953,-0.003423,-0.005434,1,cluster2
3853,-0.01595,-0.001246,-0.006351,-0.006012,1,cluster2
3854,0.0038,0.005165,-0.016735,0.018403,1,cluster1
3855,0.001631,-0.01781,-0.001444,0.025418,1,cluster4
3856,-0.00124,0.006285,-0.015476,0.020857,1,cluster1
3857,-0.000214,0.012322,-0.009663,0.024715,1,cluster1
3858,0.02744,-0.018016,-0.002535,0.016695,1,cluster4
3859,0.005389,-0.016852,0.015267,-0.001686,0,cluster0
3860,0.007277,0.010535,-0.011653,0.020982,1,cluster1
3861,-0.014463,0.003276,-0.002021,-0.003361,1,cluster2
3862,-0.001978,0.00737,-0.014399,0.021858,1,cluster1
3863,0.000259,0.012659,0.006559,-0.001729,0,cluster2
3864,-0.010953,-0.000207,-0.005516,-0.00695,1,cluster2
3865,-0.002728,-0.017865,-0.001346,0.02683,0,cluster4
3866,0.010327,0.008568,-0.013664,0.0186,1,cluster1
3867,0.002409,0.003017,-0.018768,0.017371,1,cluster6
3868,0.031192,0.011857,-0.0112,0.01395,1,cluster5
3869,0.011996,0.011146,-0.011225,0.019838,1,cluster1
3870,-0.006589,0.010986,0.005175,-0.000616,1,cluster2
3871,-0.004651,0.0073,0.001538,-0.003824,0,cluster2
3872,-0.006889,0.002011,-0.01942,0.019763,1,cluster6
3873,-0.006644,0.011294,-0.010437,0.026138,1,cluster1
3874,-0.010473,0.011665,0.005967,0.001148,1,cluster2
3875,-0.000241,0.012279,-0.009704,0.024695,1,cluster1
3876,-0.005541,0.006319,-0.015294,0.022311,1,cluster1
3877,0.004496,0.006239,-0.015719,0.018919,1,cluster1
3878,0.005151,-0.0146,0.001544,0.026481,1,cluster4
3879,0.005843,0.010547,-0.011592,0.021467,1,cluster1
3880,-0.009519,-0.000218,-0.005577,-0.007435,1,cluster2
3881,-0.009512,0.011317,-0.010316,0.027108,1,cluster1
3882,-0.003591,-0.014746,0.001705,0.029286,0,cluster4
3883,-0.001763,-0.003427,-0.024866,0.014276,1,cluster6
3884,-0.01336,-0.001699,-0.006879,-0.007187,1,cluster2
3885,0.023231,0.008465,-0.01421,0.014238,1,cluster5
3886,0.00175,0.010903,-0.011106,0.023076,1,cluster1
3887,-0.002658,-0.015924,0.016443,0.001635,0,cluster0
3888,0.009907,0.011978,0.005566,-0.00541,1,cluster2
3889,-0.008128,0.00193,-0.003544,-0.006403,0,cluster2
3890,0.004143,0.011981,0.005767,-0.003492,1,cluster2
3891,-0.004648,-0.016772,0.015691,0.001706,1,cluster0
3892,-0.014079,0.012773,0.007165,0.003118,1,cluster2
3893,0.014963,-0.010575,0.005103,0.026018,1,cluster4
3894,-0.002603,0.00418,-0.017468,0.019846,1,cluster1
3895,-0.010483,0.004972,-0.000516,-0.003505,1,cluster2
3896,-0.005476,0.012705,0.006801,0.00021,1,cluster2
3897,0.005886,0.008387,-0.013686,0.019951,1,cluster1
3898,0.036788,0.011596,-0.011645,0.011908,0,cluster5
3899,0.008162,-0.02411,-0.029331,-0.02993,0,cluster3
3900,-0.002621,0.01083,-0.011026,0.024478,1,cluster1
3901,0.008771,-0.01346,0.002523,0.02607,0,cluster4
3902,0.008936,0.00642,-0.015697,0.017568,0,cluster1
3903,-0.004932,-0.008306,0.023902,0.007689,1,cluster0
3904,-0.009605,0.004101,-0.00139,-0.004402,1,cluster2
3905,0.01935,-0.014929,0.000735,0.021531,1,cluster4
3906,-0.003956,0.008374,0.002554,-0.003308,1,cluster2
3907,-0.002021,0.00953,-0.012306,0.023374,0,cluster1
3908,0.004382,-0.009503,0.02242,0.00376,1,cluster0
3909,0.000055,0.006059,-0.01574,0.02027,1,cluster1
3910,0.004016,-0.005632,-0.027202,0.010821,1,cluster6
3911,-0.007383,0.012379,-0.00936,0.027139,1,cluster1
3912,0.005107,0.006791,0.000707,-0.007422,1,cluster2
3913,0.019659,0.000721,-0.021588,0.010039,0,cluster5
3914,-0.00521,0.011283,-0.010498,0.025654,1,cluster1
3915,0.002379,0.007028,0.001032,-0.00635,1,cluster2
3916,0.005383,0.012062,-0.010109,0.022674,1,cluster1
3917,-0.002287,-0.008279,0.007924,0.03335,0,cluster4
3918,0.008019,-0.014622,0.001423,0.025512,1,cluster4
3919,-0.019773,-0.049039,-0.015043,-0.015708,1,cluster3
3920,-0.003999,0.010534,0.004648,-0.001791,1,cluster2
3921,-0.0028,0.007933,0.002087,-0.003999,1,cluster2
3922,-0.014516,-0.001258,-0.006411,-0.006497,1,cluster2
3923,-0.005347,0.006226,0.000521,-0.004339,1,cluster2
3924,-0.004247,0.006093,-0.015558,0.021724,1,cluster1
3925,0.0038,0.005165,-0.016735,0.018403,1,cluster1
3926,0.000323,-0.000205,-0.021817,0.015824,1,cluster6
3927,0.009903,-0.022842,-0.006604,0.019168,0,cluster4
3928,0.002601,0.007766,-0.014174,0.02061,0,cluster1
3929,0.011204,0.007697,-0.014538,0.017702,1,cluster1
3930,-0.016261,0.007177,0.001819,-0.00005,1,cluster2
3931,-0.026164,-0.028155,-0.032063,-0.021331,0,cluster3
3932,0.016013,-0.020084,-0.004144,0.019055,1,cluster4
3933,-0.000156,-0.00944,0.006725,0.031834,0,cluster4
3934,-0.000501,0.005199,-0.016553,0.019857,1,cluster1
3935,-0.008202,-0.01113,0.021279,0.006812,1,cluster0
3936,0.003343,-0.017392,-0.001098,0.02514,1,cluster4
3937,-0.005978,-0.007712,-0.028871,0.012697,1,cluster6
3938,-0.007498,-0.003382,-0.024624,0.016215,1,cluster6
3939,0.013293,0.006078,-0.000266,-0.01064,1,cluster2
3940,-0.001088,0.008352,0.002433,-0.004277,1,cluster2
3941,-0.001383,-0.029537,0.003213,-0.008258,1,cluster0
3942,0.014921,-0.013276,-0.034983,0.001879,1,cluster3
3943,-0.003777,0.011271,-0.010558,0.025169,0,cluster1
3944,0.000803,0.011667,-0.010334,0.023921,1,cluster1
3945,0.004826,0.011203,-0.010922,0.022261,1,cluster1
3946,-0.001045,0.006192,0.00034,-0.005793,1,cluster2
3947,-0.014367,0.00565,0.000275,-0.001741,1,cluster2
3948,0.005095,0.004939,-0.016999,0.017815,1,cluster1
3949,0.012533,-0.001382,-0.023379,0.010946,1,cluster6
3950,-0.007956,-0.006708,-0.011918,-0.012468,1,cluster3
3951,0.005108,-0.01244,0.003638,0.027997,0,cluster4
3952,-0.004985,0.007178,-0.014481,0.022724,0,cluster1
3953,-0.000134,-0.003532,-0.009111,-0.012859,1,cluster2
3954,-0.001418,-0.020703,-0.041613,0.002145,1,cluster3
3955,-0.014957,0.013644,0.008039,0.004015,1,cluster2
3956,-0.009639,0.012954,0.007187,0.001767,1,cluster2
3957,-0.004458,-0.012043,-0.033118,0.00918,1,cluster6
3958,0.023705,-0.010429,0.004943,0.023213,0,cluster4
3959,0.001628,0.006262,-0.015597,0.019888,1,cluster1
3960,-0.007347,-0.001315,-0.006714,-0.00892,1,cluster2
3961,-0.011085,0.011113,-0.010459,0.027489,1,cluster1
3962,-0.003276,0.012045,-0.009827,0.02554,1,cluster1
3963,-0.012529,0.004038,-0.00135,-0.003474,1,cluster2
3964,-0.000892,0.006822,-0.014968,0.021115,1,cluster1
3965,0.026327,-0.000503,-0.007092,-0.019551,0,cluster2
3966,0.010982,-0.012271,0.003598,0.026162,1,cluster4
3967,0.00228,0.009496,-0.012488,0.02192,1,cluster1
3968,-0.000084,0.005844,-0.015943,0.020166,1,cluster1
3969,0.004539,0.00408,-0.017812,0.017402,0,cluster6
3970,0.000741,0.000439,-0.021207,0.016133,1,cluster6
3971,-0.003784,-0.000264,-0.005819,-0.009373,1,cluster2
3972,-0.003935,-0.00233,-0.023728,0.015761,1,cluster6
3973,0.003757,0.007325,-0.014642,0.019919,1,cluster1
3974,0.003714,0.009484,-0.012548,0.021436,1,cluster1
3975,-0.005978,-0.007712,-0.028871,0.012697,0,cluster6
3976,-0.000588,0.009518,-0.012366,0.02289,0,cluster1
3977,-0.001743,0.00996,-0.011899,0.023581,1,cluster1
3978,-0.010452,0.00096,-0.020316,0.020217,1,cluster6
3979,-0.010344,0.005186,-0.000313,-0.003401,1,cluster2
3980,0.02392,-0.021227,-0.005524,0.015632,1,cluster4
3981,0.033868,0.007085,-0.015914,0.009742,1,cluster5
3982,0.00228,0.009496,-0.012488,0.02192,0,cluster1
3983,0.002453,0.000858,-0.020861,0.015855,0,cluster6
3984,-0.008651,-0.007782,-0.012934,-0.012984,1,cluster3
3985,-0.003024,-0.012054,-0.033179,0.008695,1,cluster6
3986,-0.00698,-0.029296,-0.049744,-0.001982,1,cluster3
3987,-0.008205,0.012943,0.007126,0.001282,0,cluster2
3988,0.014084,0.009526,0.003047,-0.008504,0,cluster2
3989,0.013142,0.004011,-0.018175,0.014495,1,cluster5
3990,-0.001453,0.012241,0.006213,-0.001451,1,cluster2
3991,0.033646,-0.012883,0.002222,0.018201,1,cluster4
3992,-0.017566,0.00071,-0.0044,-0.004114,1,cluster2
3993,0.012536,-0.025454,-0.009226,0.016476,1,cluster4
3994,-0.000959,0.001873,-0.003847,-0.008826,1,cluster2
3995,0.00081,0.000547,-0.021105,0.016185,0,cluster6
3996,0.005363,-0.001325,-0.023076,0.013369,1,cluster6
3997,-0.006781,0.006238,0.000582,-0.003855,1,cluster2
3998,-0.009747,0.008728,-0.012816,0.025385,1,cluster1
3999,-0.00479,-0.012145,0.004265,0.031493,1,cluster4
4000,-0.001366,-0.011309,0.004957,0.030937,1,cluster4
4001,0.009658,0.009761,-0.012486,0.019652,1,cluster1
4002,-0.010526,0.007131,0.001577,-0.001988,1,cluster2
4003,0.024936,-0.002651,-0.009125,-0.020582,0,cluster2
4004,0.003757,0.007325,-0.014642,0.019919,0,cluster1
4005,-0.003193,-0.027488,-0.010652,0.020291,1,cluster4
4006,0.003108,-0.019981,-0.003598,0.023417,1,cluster4
4007,-0.000353,0.012108,-0.009866,0.024612,1,cluster1
4008,-0.013864,0.001976,-0.003302,-0.004464,1,cluster2
4009,0.006126,-0.017957,-0.039213,0.001548,1,cluster3
4010,-0.00311,-0.007735,-0.028992,0.011728,1,cluster6
4011,-0.000433,-0.012487,0.019696,0.003285,1,cluster0
4012,-0.002916,-0.007828,-0.013176,-0.014923,1,cluster3
4013,0.020159,0.001494,-0.020856,0.010411,1,cluster5
4014,-0.00492,0.013564,0.007615,0.000622,1,cluster2
4015,-0.003611,-0.008902,-0.014193,-0.015439,1,cluster3
4016,-0.025771,-0.011964,-0.016393,-0.010201,1,cluster3
4017,0.013188,-0.022221,-0.006116,0.018508,1,cluster4
4018,-0.004651,0.0073,0.001538,-0.003824,1,cluster2
4019,0.000998,0.011574,0.005482,-0.002729,1,cluster2
4020,-0.004321,0.012264,0.006334,-0.000481,0,cluster2
4021,0.006819,0.007209,0.001053,-0.007701,1,cluster2
4022,0.010413,0.003855,-0.00232,-0.011228,1,cluster2
4023,0.002614,-0.009613,0.006462,0.030793,1,cluster4
4024,0.013986,0.011994,-0.010472,0.019766,1,cluster1
4025,0.034437,-0.009435,0.005535,0.020337,1,cluster4
4026,-0.005304,0.004067,-0.001572,-0.005856,1,cluster2
4027,-0.000019,0.01223,0.006153,-0.001935,1,cluster2
4028,-0.00997,0.00799,0.00239,-0.001575,1,cluster2
4029,-0.018228,-0.009217,-0.013993,-0.010798,1,cluster3
4030,-0.001366,-0.011309,0.004957,0.030937,1,cluster4
4031,-0.01091,-0.002366,-0.00761,-0.008466,1,cluster2
4032,0.001628,0.006262,-0.015597,0.019888,1,cluster1
4033,0.023874,0.005005,-0.017583,0.011618,0,cluster5
4034,0.022569,-0.001462,-0.023803,0.007553,1,cluster5
4035,0.003472,-0.00464,-0.010309,-0.014829,1,cluster2
4036,0.004121,0.003435,-0.018422,0.017093,1,cluster6
4037,-0.014463,0.003276,-0.002021,-0.003361,1,cluster2
4038,0.044643,0.00592,-0.017415,0.005349,1,cluster5
4039,0.001359,0.012526,-0.009521,0.024334,1,cluster1
4040,0.004038,0.002913,-0.003013,-0.009764,1,cluster2
4041,-0.011282,-0.029262,-0.049562,-0.000528,1,cluster3
4042,-0.005754,0.012275,0.006395,0.000003,1,cluster2
4043,0.005772,-0.007355,0.024453,0.004792,1,cluster0
4044,0.016618,0.009382,-0.013094,0.017074,1,cluster1
4045,0.013711,-0.012509,0.003274,0.02509,1,cluster4
4046,-0.001323,-0.013469,0.002864,0.02942,1,cluster4
4047,-0.010217,0.003549,-0.017816,0.021939,1,cluster6
4048,-0.002114,-0.016917,-0.000449,0.027285,0,cluster4
4049,0.000327,-0.024278,-0.007664,0.021354,1,cluster4
4050,-0.006211,-0.010282,0.022032,0.00674,0,cluster0
4051,-0.017621,0.001017,-0.020013,0.02264,1,cluster6
4052,0.008158,-0.014408,0.001626,0.025615,1,cluster4
4053,-0.015247,0.011362,-0.010074,0.029046,1,cluster1
4054,0.0088,-0.017867,-0.001747,0.022995,0,cluster4
4055,-0.011039,0.004112,-0.00133,-0.003917,1,cluster2
4056,0.004817,0.004509,-0.017405,0.017609,1,cluster1
4057,0.011012,0.002949,-0.019131,0.014463,1,cluster6
4058,0.007095,0.01248,-0.009763,0.022395,1,cluster1
4059,0.013142,0.004011,-0.018175,0.014495,1,cluster5
4060,0.030261,0.008193,-0.014716,0.011712,1,cluster5
4061,0.003194,-0.0243,-0.007785,0.020384,0,cluster4
4062,-0.010798,-0.021425,-0.004516,0.027036,1,cluster4
4063,-0.027814,-0.017346,-0.021536,-0.013265,1,cluster3
4064,-0.004568,-0.012195,0.020121,0.004863,1,cluster0
4065,0.018052,0.00937,-0.013154,0.016589,0,cluster5
4066,-0.00267,-0.017776,-0.001262,0.026872,1,cluster4
4067,-0.001827,0.009437,0.00351,-0.003277,1,cluster2
4068,-0.000575,0.01137,0.005339,-0.002348,1,cluster2
4069,0.015188,-0.014679,0.00112,0.023089,0,cluster4
4070,0.009453,-0.014634,0.001362,0.025027,0,cluster4
4071,0.006754,0.000823,-0.021043,0.014401,1,cluster6
4072,-0.014463,0.003276,-0.002021,-0.003361,1,cluster2
4073,0.000055,0.006059,-0.01574,0.02027,1,cluster1
4074,-0.000588,0.009518,-0.012366,0.02289,1,cluster1
4075,-0.002522,0.008363,0.002494,-0.003792,1,cluster2
4076,-0.018295,0.008489,0.00316,0.001539,1,cluster2
4077,0.000386,0.011022,-0.010943,0.023612,0,cluster1
4078,0.013327,-0.002775,-0.008843,-0.016808,1,cluster2
4079,0.005678,0.008065,-0.013991,0.019796,1,cluster1
4080,-0.00476,0.003074,-0.018465,0.019794,0,cluster6
4081,0.006866,-0.019023,0.013113,-0.003687,1,cluster0
4082,0.006585,-0.014611,0.001484,0.025996,1,cluster4
4083,-0.00615,0.000926,-0.020497,0.018763,1,cluster6
4084,0.038825,-0.013788,0.001167,0.01585,0,cluster4
4085,0.002349,-0.008191,0.023761,0.005349,0,cluster0
4086,0.025178,0.011473,-0.011364,0.015682,1,cluster5
4087,0.015271,0.005074,-0.01722,0.014526,0,cluster5
4088,-0.037635,-0.028064,-0.031578,-0.017454,1,cluster3
4089,0.023096,-0.015822,-0.00026,0.019665,1,cluster4
4090,-0.006823,-0.010834,0.005606,0.033081,0,cluster4
4091,-0.004556,0.009675,0.003834,-0.002204,1,cluster2
4092,-0.00387,0.004055,-0.001633,-0.00634,1,cluster2
4093,0.003575,0.009269,-0.012751,0.021332,1,cluster1
4094,0.003886,0.000846,-0.020922,0.01537,1,cluster6
4095,-0.008276,-0.024209,-0.0073,0.024262,1,cluster4
4096,0.006551,0.013473,0.00713,-0.003255,1,cluster2
4097,-0.004234,-0.011286,0.005078,0.031906,1,cluster4
4098,0.005985,-0.013311,0.002764,0.0271,1,cluster4
4099,0.000815,0.013518,0.007372,-0.001316,1,cluster2
4100,0.000189,-0.029353,-0.050047,-0.004405,1,cluster3
4101,-0.00124,0.006285,-0.015476,0.020857,1,cluster1
4102,-0.006459,0.004508,-0.001105,-0.005165,1,cluster2
4103,-0.006864,-0.013516,0.018922,0.004708,1,cluster0
4104,-0.008975,-0.001211,-0.02247,0.018216,1,cluster6
4105,-0.007349,0.003527,-0.017937,0.02097,1,cluster6
4106,0.017052,0.0056,-0.016772,0.014299,1,cluster5
4107,-0.004717,0.000915,-0.020558,0.018278,1,cluster6
4108,-0.007605,0.011642,0.005846,0.000178,1,cluster2
4109,-0.009778,0.012739,0.006983,0.001664,1,cluster2
4110,-0.00635,-0.010497,0.021828,0.006637,1,cluster0
4111,-0.016127,-0.028235,-0.032487,-0.024724,1,cluster3
4112,0.008248,-0.028429,-0.033518,-0.032963,1,cluster3
4113,-0.014741,0.002846,-0.002428,-0.003567,1,cluster2
4114,0.012363,-0.016816,-0.000852,0.022542,1,cluster4
4115,-0.002631,0.004137,-0.017509,0.019826,1,cluster1
4116,0.003031,0.010262,0.004141,-0.004318,1,cluster2
4117,-0.001614,0.003481,-0.018179,0.019032,1,cluster6
4118,0.013612,0.00919,-0.013176,0.01794,1,cluster1
4119,0.004548,0.010773,-0.011329,0.022055,1,cluster1
4120,0.009536,0.00512,-0.016977,0.016464,1,cluster1
4121,-0.000916,-0.000287,-0.00594,-0.010342,1,cluster2
4122,0.010456,0.002089,-0.019944,0.014051,1,cluster6
4123,-0.001661,0.011919,0.005908,-0.001605,1,cluster2
4124,-0.021033,0.002033,-0.002999,-0.002041,1,cluster2
4125,0.0047,0.01284,0.006581,-0.00308,1,cluster2
4126,0.00086,0.009529,-0.012407,0.022415,0,cluster1
4127,-0.006867,0.010557,0.004769,-0.000822,1,cluster2
4128,0.007045,0.003105,-0.00293,-0.01063,1,cluster2
4129,0.001415,0.012218,0.006092,-0.00242,1,cluster2
4130,0.014576,0.004,-0.018236,0.01401,0,cluster5
4131,-0.000221,0.000788,-0.004924,-0.009827,1,cluster2
4132,0.019059,0.002021,-0.020308,0.011143,1,cluster5
4133,-0.00322,0.01213,-0.009745,0.025582,1,cluster1
4134,0.010226,-0.029433,-0.050471,-0.007797,1,cluster3
4135,0.022996,0.005876,-0.01671,0.012515,1,cluster5
4136,0.00788,-0.014837,0.00122,0.025409,1,cluster4
4137,-0.001508,0.012549,-0.009399,0.025303,1,cluster1
4138,-0.005476,0.012705,0.006801,0.00021,1,cluster2
4139,-0.003301,-0.012464,0.019817,0.004255,1,cluster0
4140,-0.007627,0.003097,-0.018343,0.020764,1,cluster6
4141,-0.023642,-0.010902,-0.015438,-0.01017,1,cluster3
4142,-0.011886,0.000972,-0.020255,0.020701,1,cluster6
4143,0.03752,-0.020255,-0.005053,0.011786,1,cluster4
4144,-0.003121,-0.009568,0.006704,0.032731,1,cluster4
4145,0.005141,-0.021293,-0.004939,0.021829,0,cluster4
4146,0.003256,0.006158,0.000158,-0.007247,1,cluster2
4147,0.009866,0.010083,-0.012181,0.019807,1,cluster1
4148,0.008639,-0.007397,-0.02907,0.008057,1,cluster6
4149,0.000654,0.004758,-0.01702,0.019166,0,cluster1
4150,0.006668,0.005142,-0.016856,0.017434,1,cluster1
4151,0.007472,-0.008788,0.007093,0.029751,1,cluster4
4152,-0.022946,-0.009828,-0.014421,-0.009654,1,cluster3
4153,0.002561,0.005084,-0.000859,-0.007763,1,cluster2
4154,-0.006503,0.006667,0.000989,-0.003648,1,cluster2
4155,0.017529,-0.000342,-0.022544,0.010008,1,cluster5
4156,0.013318,-0.028699,-0.012396,0.013959,0,cluster4
4157,0.020228,-0.015799,-0.000139,0.020634,1,cluster4
4158,-0.006966,0.01263,0.006781,0.000653,1,cluster2
4159,-0.000588,0.009518,-0.012366,0.02289,1,cluster1
4160,-0.014827,0.007165,0.001759,-0.000534,1,cluster2
4161,0.032745,-0.001327,-0.024024,0.004264,0,cluster5
4162,-0.009018,0.000949,-0.020376,0.019732,0,cluster6
4163,0.005105,0.011632,-0.010515,0.022467,1,cluster1
4164,0.027311,-0.011537,0.003745,0.021244,1,cluster4
4165,0.012317,0.009416,-0.012912,0.018528,1,cluster1
4166,-0.004333,-0.009606,0.022621,0.006586,0,cluster0
4167,-0.011498,-0.018464,-0.039095,0.007054,1,cluster3
4168,-0.000971,0.000021,-0.021553,0.016411,1,cluster6
4169,0.03129,0.009389,0.002319,-0.01432,1,cluster2
4170,-0.013629,0.004565,-0.000802,-0.002742,1,cluster2
4171,0.016427,0.004633,-0.017687,0.013835,1,cluster5
4172,0.013466,-0.021791,-0.005709,0.018715,1,cluster4
4173,-0.013214,0.010051,-0.011414,0.027458,1,cluster1
4174,-0.004256,-0.0006,-0.022042,0.017071,0,cluster6
4175,-0.002826,-0.036219,-0.00321,-0.012425,1,cluster3
4176,-0.001379,0.00607,-0.015679,0.020754,1,cluster1
4177,0.002431,0.011562,0.005422,-0.003214,1,cluster2
4178,0.000518,-0.000298,-0.006001,-0.010827,1,cluster2
4179,-0.006771,0.012931,0.007065,0.000797,1,cluster2
4180,0.005247,-0.012225,0.003841,0.028101,0,cluster4
4181,0.022122,-0.017326,-0.001683,0.018943,0,cluster4
4182,-0.001085,-0.015721,0.016586,0.001253,1,cluster0
4183,-0.010525,0.011585,0.005891,0.001109,0,cluster2
4184,-0.008078,0.011305,-0.010377,0.026623,1,cluster1
4185,0.011754,-0.022209,-0.006055,0.018993,0,cluster4
4186,0.007694,0.01118,-0.011043,0.021292,0,cluster1
4187,-0.015082,-0.008811,-0.013708,-0.011561,1,cluster3
4188,0.015185,0.009393,-0.013033,0.017558,1,cluster1
4189,-0.013417,0.007118,0.001664,-0.001036,1,cluster2
4190,0.003056,-0.029376,-0.050168,-0.005374,0,cluster3
4191,-0.009059,-0.001733,-0.00706,-0.008641,1,cluster2
4192,-0.0098,0.004194,-0.017206,0.022249,1,cluster1
4193,0.001542,0.010581,-0.011411,0.022921,1,cluster1
4194,-0.011036,-0.01996,0.012824,0.001613,0,cluster0
4195,-0.006172,0.011631,0.005785,-0.000306,1,cluster2
4196,-0.002021,0.00953,-0.012306,0.023374,1,cluster1
4197,-0.004791,0.007086,0.001335,-0.003927,1,cluster2
4198,-0.013864,0.001976,-0.003302,-0.004464,0,cluster2
4199,0.004127,-0.025479,0.006954,-0.007267,1,cluster0
4200,0.002552,-0.020841,-0.004411,0.023004,0,cluster4
4201,-0.002498,-0.026414,-0.009636,0.020807,1,cluster4
4202,-0.002005,-0.017551,-0.022627,-0.021989,1,cluster3
4203,-0.005326,-0.004479,-0.025761,0.01473,1,cluster6
4204,-0.008632,0.005605,0.000033,-0.00368,0,cluster2
4205,0.006406,0.000286,-0.021551,0.014143,0,cluster6
4206,-0.001326,0.010604,-0.011289,0.02389,1,cluster1
4207,0.000803,0.011667,-0.010334,0.023921,1,cluster1
4208,-0.015297,0.001987,-0.003241,-0.00398,1,cluster2
4209,-0.009735,0.01058,0.00489,0.000147,1,cluster2
4210,-0.007788,0.013587,0.007736,0.001592,1,cluster2
4211,0.009548,-0.01226,0.003659,0.026647,1,cluster4
4212,-0.003316,0.009756,-0.012042,0.023962,1,cluster1
4213,-0.007244,0.012594,-0.009157,0.027242,1,cluster1
4214,0.006987,0.012313,-0.009921,0.022315,1,cluster1
4215,-0.009731,-0.013493,0.019043,0.005677,1,cluster0
4216,-0.003187,0.003278,-0.018322,0.019413,1,cluster6
4217,-0.0078,0.011735,-0.00997,0.026829,1,cluster1
4218,-0.009886,0.008513,-0.013019,0.025282,1,cluster1
4219,0.000988,0.005274,-0.016532,0.019414,1,cluster1
4220,-0.01149,0.012321,0.006637,0.001942,1,cluster2
4221,0.022483,0.002857,-0.019616,0.010586,1,cluster5
4222,0.003838,0.011902,-0.010211,0.023076,0,cluster1
4223,0.024874,-0.03311,-0.017067,0.007049,0,cluster3
4224,0.005654,0.00135,-0.020494,0.015133,0,cluster6
4225,-0.000869,-0.026518,0.006119,-0.006329,1,cluster0
4226,0.02744,-0.018016,-0.002535,0.016695,0,cluster4
4227,-0.015869,0.005557,0.000237,-0.001307,1,cluster2
4228,-0.01734,-0.003395,-0.008384,-0.007044,1,cluster2
4229,0.005012,-0.014814,0.001341,0.026378,1,cluster4
4230,0.011314,-0.012168,-0.033785,0.003849,1,cluster6
4231,0.001389,-0.031934,0.000795,-0.010847,0,cluster0
4232,0.010284,0.010727,-0.011571,0.020116,1,cluster1
4233,0.000893,-0.016725,-0.000367,0.026419,1,cluster4
4234,-0.000714,0.011156,0.005136,-0.002451,1,cluster2
4235,0.000932,0.005188,-0.016614,0.019372,1,cluster1
4236,0.005537,-0.009944,0.021953,0.003069,1,cluster0
4237,-0.002283,0.004674,-0.017001,0.020084,1,cluster1
4238,0.000624,-0.010461,0.005709,0.030865,1,cluster4
4239,-0.011669,-0.009807,0.02268,0.008885,1,cluster0
4240,-0.002726,0.001762,-0.019806,0.018206,1,cluster6
4241,-0.006323,0.009564,-0.012124,0.024828,1,cluster1
4242,-0.002757,-0.013457,0.002924,0.029905,1,cluster4
4243,0.019059,0.002021,-0.020308,0.011143,1,cluster5
4244,-0.001088,0.008352,0.002433,-0.004277,1,cluster2
