@relation 2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5-weka.filters.unsupervised.attribute.RandomProjection-N2-R42-DSparse1_clustered

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3}

@data
4468,3.464102,1.732051,1,cluster0
4469,0,0,1,cluster3
4470,0,0,1,cluster3
4471,0,0,1,cluster3
4472,3.464102,1.732051,1,cluster0
4473,1.732051,0,1,cluster1
4474,1.732051,0,1,cluster1
4475,0,0,1,cluster3
4476,0,0,1,cluster3
4477,1.732051,0,1,cluster1
4478,0,0,1,cluster3
4479,0,0,1,cluster3
4480,1.732051,0,1,cluster1
4481,0,0,1,cluster3
4482,0,0,1,cluster3
4483,0,0,1,cluster3
4484,1.732051,0,0,cluster1
4485,1.732051,0,0,cluster1
4486,1.732051,0,1,cluster1
4487,0,0,0,cluster3
4488,0,0,1,cluster3
4489,1.732051,1.732051,0,cluster2
4490,3.464102,1.732051,1,cluster0
4491,0,0,1,cluster3
4492,0,0,1,cluster3
4493,1.732051,0,1,cluster1
4494,1.732051,1.732051,0,cluster2
4495,0,0,0,cluster3
4496,0,0,1,cluster3
4497,3.464102,1.732051,1,cluster0
4498,0,0,1,cluster3
4499,0,0,0,cluster3
4500,1.732051,0,1,cluster1
4501,0,0,1,cluster3
4502,0,0,1,cluster3
4503,0,0,0,cluster3
4504,1.732051,1.732051,1,cluster2
4505,0,0,1,cluster3
4506,0,0,1,cluster3
4507,3.464102,1.732051,1,cluster0
4508,1.732051,0,1,cluster1
4509,1.732051,0,1,cluster1
4510,0,0,1,cluster3
4511,0,0,1,cluster3
4512,1.732051,0,1,cluster1
4513,1.732051,1.732051,1,cluster2
4514,1.732051,1.732051,0,cluster2
4515,0,0,1,cluster3
4516,1.732051,0,1,cluster1
4517,1.732051,0,0,cluster1
4518,1.732051,0,1,cluster1
4519,1.732051,1.732051,1,cluster2
4520,3.464102,1.732051,1,cluster0
4521,1.732051,0,1,cluster1
4522,1.732051,1.732051,1,cluster2
4523,1.732051,0,1,cluster1
4524,1.732051,1.732051,0,cluster2
4525,1.732051,0,1,cluster1
4526,0,0,0,cluster3
4527,0,0,1,cluster3
4528,0,0,0,cluster3
4529,1.732051,0,1,cluster1
4530,1.732051,0,1,cluster1
4531,1.732051,0,1,cluster1
4532,1.732051,0,1,cluster1
4533,0,0,1,cluster3
4534,0,0,1,cluster3
4535,0,0,0,cluster3
4536,0,0,1,cluster3
4537,1.732051,1.732051,1,cluster2
4538,0,0,1,cluster3
4539,0,0,1,cluster3
4540,0,0,1,cluster3
4541,0,0,1,cluster3
4542,0,0,1,cluster3
4543,3.464102,1.732051,1,cluster0
4544,1.732051,1.732051,1,cluster2
4545,1.732051,1.732051,1,cluster2
4546,1.732051,1.732051,0,cluster2
4547,1.732051,0,1,cluster1
4548,0,0,1,cluster3
4549,1.732051,0,1,cluster1
4550,1.732051,1.732051,1,cluster2
4551,0,0,0,cluster3
4552,1.732051,0,1,cluster1
4553,1.732051,0,1,cluster1
4554,1.732051,1.732051,1,cluster2
4555,1.732051,1.732051,0,cluster2
4556,1.732051,0,1,cluster1
4557,0,0,0,cluster3
4558,0,0,1,cluster3
4559,1.732051,0,1,cluster1
4560,1.732051,1.732051,1,cluster2
4561,1.732051,0,1,cluster1
4562,1.732051,0,1,cluster1
4563,1.732051,1.732051,1,cluster2
4564,0,0,1,cluster3
4565,1.732051,1.732051,1,cluster2
4566,0,0,0,cluster3
4567,0,0,1,cluster3
4568,0,0,1,cluster3
4569,0,0,1,cluster3
4570,0,0,1,cluster3
4571,1.732051,0,1,cluster1
4572,0,0,1,cluster3
4573,1.732051,0,1,cluster1
4574,3.464102,1.732051,1,cluster0
4575,1.732051,0,1,cluster1
4576,1.732051,0,1,cluster1
4577,1.732051,0,1,cluster1
4578,1.732051,0,1,cluster1
4579,1.732051,1.732051,0,cluster2
4580,1.732051,0,1,cluster1
4581,0,0,1,cluster3
4582,0,0,1,cluster3
4583,1.732051,0,0,cluster1
4584,0,0,1,cluster3
4585,0,0,1,cluster3
4586,0,0,1,cluster3
4587,1.732051,1.732051,1,cluster2
4588,0,0,1,cluster3
4589,1.732051,0,1,cluster1
4590,0,0,1,cluster3
4591,1.732051,1.732051,1,cluster2
4592,1.732051,1.732051,1,cluster2
4593,0,0,1,cluster3
4594,1.732051,0,1,cluster1
4595,1.732051,1.732051,1,cluster2
4596,1.732051,0,1,cluster1
4597,0,0,1,cluster3
4598,1.732051,0,1,cluster1
4599,1.732051,1.732051,0,cluster2
4600,1.732051,1.732051,0,cluster2
4601,1.732051,1.732051,1,cluster2
4602,1.732051,1.732051,1,cluster2
4603,0,0,1,cluster3
4604,0,0,1,cluster3
4605,1.732051,0,1,cluster1
4606,0,0,1,cluster3
4607,1.732051,1.732051,0,cluster2
4608,0,0,1,cluster3
4609,1.732051,0,1,cluster1
4610,0,0,1,cluster3
4611,1.732051,0,1,cluster1
4612,1.732051,0,1,cluster1
4613,1.732051,1.732051,1,cluster2
4614,0,0,1,cluster3
4615,1.732051,0,1,cluster1
4616,0,0,1,cluster3
4617,0,0,1,cluster3
4618,0,0,1,cluster3
4619,3.464102,1.732051,1,cluster0
4620,1.732051,0,1,cluster1
4621,3.464102,1.732051,1,cluster0
4622,1.732051,1.732051,1,cluster2
4623,1.732051,1.732051,0,cluster2
4624,0,0,0,cluster3
4625,1.732051,0,1,cluster1
4626,0,0,1,cluster3
4627,3.464102,1.732051,1,cluster0
4628,0,0,1,cluster3
4629,1.732051,0,1,cluster1
4630,0,0,1,cluster3
4631,0,0,1,cluster3
4632,1.732051,1.732051,0,cluster2
4633,1.732051,0,0,cluster1
4634,1.732051,1.732051,1,cluster2
4635,1.732051,1.732051,1,cluster2
4636,0,0,1,cluster3
4637,0,0,1,cluster3
4638,0,0,1,cluster3
4639,0,0,1,cluster3
4640,3.464102,1.732051,1,cluster0
4641,1.732051,0,1,cluster1
4642,1.732051,0,1,cluster1
4643,0,0,1,cluster3
4644,1.732051,0,0,cluster1
4645,3.464102,1.732051,1,cluster0
4646,0,0,1,cluster3
4647,1.732051,0,1,cluster1
4648,1.732051,0,1,cluster1
4649,1.732051,0,1,cluster1
4650,0,0,0,cluster3
4651,0,0,1,cluster3
4652,1.732051,0,1,cluster1
4653,3.464102,1.732051,1,cluster0
4654,0,0,0,cluster3
4655,1.732051,0,1,cluster1
4656,0,0,1,cluster3
4657,0,0,1,cluster3
4658,0,0,1,cluster3
4659,3.464102,1.732051,1,cluster0
4660,1.732051,0,1,cluster1
4661,0,0,1,cluster3
4662,0,0,1,cluster3
4663,1.732051,0,1,cluster1
4664,0,0,1,cluster3
4665,0,0,1,cluster3
4666,0,0,1,cluster3
4667,1.732051,0,1,cluster1
4668,0,0,0,cluster3
4669,0,0,1,cluster3
4670,0,0,1,cluster3
4671,0,0,1,cluster3
4672,1.732051,0,1,cluster1
4673,1.732051,0,0,cluster1
4674,1.732051,1.732051,1,cluster2
4675,0,0,0,cluster3
4676,1.732051,0,1,cluster1
4677,0,0,1,cluster3
4678,1.732051,0,1,cluster1
4679,0,0,0,cluster3
4680,3.464102,1.732051,0,cluster0
4681,3.464102,1.732051,1,cluster0
4682,1.732051,0,0,cluster1
4683,0,0,1,cluster3
4684,0,0,1,cluster3
4685,0,0,1,cluster3
4686,0,0,1,cluster3
4687,1.732051,0,1,cluster1
4688,0,0,1,cluster3
4689,0,0,1,cluster3
4690,1.732051,0,1,cluster1
4691,0,0,1,cluster3
4692,1.732051,0,1,cluster1
4693,0,0,1,cluster3
4694,1.732051,0,1,cluster1
4695,1.732051,0,1,cluster1
4696,1.732051,1.732051,0,cluster2
4697,1.732051,0,1,cluster1
4698,1.732051,1.732051,1,cluster2
4699,1.732051,0,1,cluster1
4700,1.732051,0,1,cluster1
4701,0,0,1,cluster3
4702,1.732051,0,1,cluster1
4703,0,0,1,cluster3
4704,0,0,1,cluster3
4705,0,0,1,cluster3
4706,1.732051,0,1,cluster1
4707,1.732051,0,1,cluster1
4708,0,0,1,cluster3
4709,3.464102,1.732051,1,cluster0
4710,1.732051,1.732051,1,cluster2
4711,0,0,1,cluster3
4712,0,0,0,cluster3
4713,1.732051,0,1,cluster1
4714,0,0,1,cluster3
4715,0,0,1,cluster3
4716,1.732051,0,1,cluster1
4717,1.732051,0,1,cluster1
4718,1.732051,1.732051,1,cluster2
4719,0,0,1,cluster3
4720,3.464102,1.732051,1,cluster0
4721,1.732051,1.732051,1,cluster2
4722,0,0,0,cluster3
4723,1.732051,0,0,cluster1
4724,0,0,1,cluster3
4725,0,0,1,cluster3
4726,1.732051,1.732051,1,cluster2
4727,0,0,1,cluster3
4728,1.732051,0,1,cluster1
4729,1.732051,1.732051,1,cluster2
4730,0,0,1,cluster3
4731,0,0,1,cluster3
4732,1.732051,0,1,cluster1
4733,1.732051,0,1,cluster1
4734,1.732051,0,1,cluster1
4735,0,0,1,cluster3
4736,0,0,0,cluster3
4737,1.732051,0,1,cluster1
4738,1.732051,0,1,cluster1
4739,1.732051,0,1,cluster1
4740,1.732051,0,1,cluster1
4741,1.732051,0,0,cluster1
4742,3.464102,1.732051,1,cluster0
4743,3.464102,1.732051,1,cluster0
4744,1.732051,0,1,cluster1
4745,0,0,0,cluster3
4746,0,0,1,cluster3
4747,0,0,0,cluster3
4748,1.732051,0,1,cluster1
4749,0,0,1,cluster3
4750,1.732051,0,1,cluster1
4751,0,0,1,cluster3
4752,0,0,1,cluster3
4753,1.732051,0,1,cluster1
4754,0,0,1,cluster3
4755,1.732051,0,1,cluster1
4756,0,0,1,cluster3
4757,0,0,0,cluster3
4758,3.464102,1.732051,1,cluster0
4759,1.732051,0,0,cluster1
4760,1.732051,1.732051,1,cluster2
4761,1.732051,0,1,cluster1
4762,1.732051,0,1,cluster1
4763,1.732051,1.732051,1,cluster2
4764,0,0,1,cluster3
4765,1.732051,1.732051,0,cluster2
4766,1.732051,1.732051,1,cluster2
4767,0,0,0,cluster3
4768,1.732051,0,1,cluster1
4769,1.732051,0,1,cluster1
4770,0,0,0,cluster3
4771,0,0,0,cluster3
4772,1.732051,1.732051,0,cluster2
4773,1.732051,0,0,cluster1
4774,1.732051,0,1,cluster1
4775,0,0,1,cluster3
4776,0,0,1,cluster3
4777,1.732051,0,1,cluster1
4778,1.732051,1.732051,1,cluster2
4779,0,0,1,cluster3
4780,0,0,1,cluster3
4781,0,0,1,cluster3
4782,0,0,1,cluster3
4783,0,0,1,cluster3
4784,0,0,1,cluster3
4785,1.732051,0,1,cluster1
4786,0,0,1,cluster3
4787,0,0,1,cluster3
4788,0,0,1,cluster3
4789,0,0,0,cluster3
4790,0,0,0,cluster3
4791,1.732051,0,1,cluster1
4792,1.732051,0,1,cluster1
4793,1.732051,0,0,cluster1
4794,0,0,1,cluster3
4795,1.732051,0,1,cluster1
4796,0,0,1,cluster3
4797,0,0,1,cluster3
4798,0,0,0,cluster3
4799,1.732051,1.732051,1,cluster2
4800,1.732051,1.732051,1,cluster2
4801,0,0,1,cluster3
4802,0,0,1,cluster3
4803,0,0,0,cluster3
4804,1.732051,1.732051,1,cluster2
4805,1.732051,0,1,cluster1
4806,0,0,1,cluster3
4807,1.732051,0,0,cluster1
4808,1.732051,1.732051,1,cluster2
4809,0,0,0,cluster3
4810,1.732051,0,1,cluster1
4811,3.464102,1.732051,1,cluster0
4812,1.732051,0,0,cluster1
4813,1.732051,1.732051,0,cluster2
4814,3.464102,1.732051,1,cluster0
4815,1.732051,1.732051,0,cluster2
4816,1.732051,1.732051,0,cluster2
4817,0,0,1,cluster3
4818,0,0,1,cluster3
4819,1.732051,1.732051,1,cluster2
4820,1.732051,0,1,cluster1
4821,0,0,0,cluster3
4822,0,0,1,cluster3
4823,0,0,1,cluster3
4824,0,0,1,cluster3
4825,1.732051,1.732051,1,cluster2
4826,3.464102,1.732051,0,cluster0
4827,0,0,1,cluster3
4828,1.732051,0,1,cluster1
4829,0,0,1,cluster3
4830,1.732051,1.732051,1,cluster2
4831,1.732051,0,0,cluster1
4832,1.732051,0,1,cluster1
4833,0,0,1,cluster3
4834,0,0,1,cluster3
4835,1.732051,0,1,cluster1
4836,1.732051,1.732051,1,cluster2
4837,0,0,1,cluster3
4838,1.732051,1.732051,1,cluster2
4839,0,0,1,cluster3
4840,1.732051,0,1,cluster1
4841,1.732051,1.732051,0,cluster2
4842,0,0,1,cluster3
4843,1.732051,0,0,cluster1
4844,0,0,1,cluster3
4845,3.464102,1.732051,1,cluster0
4846,1.732051,0,1,cluster1
4847,1.732051,0,1,cluster1
4848,0,0,1,cluster3
4849,1.732051,0,1,cluster1
4850,3.464102,1.732051,1,cluster0
4851,1.732051,1.732051,0,cluster2
4852,3.464102,1.732051,1,cluster0
4853,1.732051,0,1,cluster1
4854,1.732051,1.732051,1,cluster2
4855,0,0,0,cluster3
4856,0,0,0,cluster3
4857,0,0,1,cluster3
4858,0,0,1,cluster3
4859,1.732051,1.732051,1,cluster2
4860,0,0,1,cluster3
4861,0,0,1,cluster3
4862,0,0,0,cluster3
4863,0,0,1,cluster3
4864,3.464102,1.732051,1,cluster0
4865,3.464102,1.732051,1,cluster0
4866,1.732051,0,0,cluster1
4867,0,0,1,cluster3
4868,1.732051,1.732051,1,cluster2
4869,1.732051,0,1,cluster1
4870,1.732051,0,1,cluster1
4871,0,0,1,cluster3
4872,1.732051,1.732051,1,cluster2
4873,0,0,1,cluster3
4874,0,0,1,cluster3
4875,0,0,1,cluster3
4876,0,0,0,cluster3
4877,0,0,1,cluster3
4878,1.732051,1.732051,0,cluster2
4879,0,0,0,cluster3
4880,1.732051,0,1,cluster1
4881,0,0,0,cluster3
4882,0,0,1,cluster3
4883,1.732051,0,0,cluster1
4884,0,0,1,cluster3
4885,0,0,0,cluster3
4886,0,0,1,cluster3
4887,1.732051,0,0,cluster1
4888,1.732051,1.732051,1,cluster2
4889,0,0,1,cluster3
4890,0,0,1,cluster3
4891,1.732051,0,1,cluster1
4892,0,0,1,cluster3
4893,3.464102,1.732051,1,cluster0
4894,1.732051,0,1,cluster1
4895,0,0,1,cluster3
4896,0,0,1,cluster3
4897,3.464102,1.732051,1,cluster0
4898,0,0,1,cluster3
4899,0,0,1,cluster3
4900,0,0,1,cluster3
4901,1.732051,0,1,cluster1
4902,0,0,1,cluster3
4903,3.464102,1.732051,0,cluster0
4904,1.732051,0,1,cluster1
4905,1.732051,1.732051,1,cluster2
4906,0,0,1,cluster3
4907,1.732051,1.732051,1,cluster2
4908,3.464102,1.732051,1,cluster0
4909,0,0,1,cluster3
4910,1.732051,0,1,cluster1
4911,0,0,1,cluster3
4912,1.732051,0,1,cluster1
4913,0,0,1,cluster3
4914,3.464102,1.732051,0,cluster0
4915,1.732051,0,1,cluster1
4916,0,0,1,cluster3
4917,1.732051,0,1,cluster1
4918,1.732051,1.732051,0,cluster2
4919,0,0,1,cluster3
4920,3.464102,1.732051,1,cluster0
4921,0,0,0,cluster3
4922,1.732051,0,1,cluster1
4923,0,0,1,cluster3
4924,1.732051,0,1,cluster1
4925,1.732051,1.732051,1,cluster2
4926,0,0,1,cluster3
4927,0,0,1,cluster3
4928,0,0,0,cluster3
4929,1.732051,0,1,cluster1
4930,1.732051,0,1,cluster1
4931,1.732051,0,1,cluster1
4932,3.464102,1.732051,1,cluster0
4933,1.732051,1.732051,1,cluster2
4934,1.732051,0,1,cluster1
4935,1.732051,0,1,cluster1
4936,1.732051,0,1,cluster1
4937,1.732051,0,1,cluster1
4938,1.732051,1.732051,1,cluster2
4939,1.732051,0,1,cluster1
4940,0,0,1,cluster3
4941,1.732051,0,1,cluster1
4942,1.732051,1.732051,1,cluster2
4943,1.732051,0,1,cluster1
4944,1.732051,1.732051,1,cluster2
4945,0,0,1,cluster3
4946,1.732051,0,1,cluster1
4947,1.732051,1.732051,1,cluster2
4948,0,0,1,cluster3
4949,3.464102,1.732051,1,cluster0
4950,1.732051,1.732051,1,cluster2
4951,0,0,1,cluster3
4952,0,0,1,cluster3
4953,0,0,0,cluster3
4954,1.732051,1.732051,1,cluster2
4955,0,0,0,cluster3
4956,0,0,1,cluster3
4957,1.732051,1.732051,0,cluster2
4958,0,0,1,cluster3
4959,1.732051,0,1,cluster1
4960,1.732051,1.732051,1,cluster2
4961,0,0,1,cluster3
4962,1.732051,0,1,cluster1
4963,0,0,1,cluster3
4964,1.732051,0,1,cluster1
4965,0,0,0,cluster3
4966,1.732051,0,1,cluster1
4967,1.732051,0,1,cluster1
4968,1.732051,0,1,cluster1
4969,0,0,1,cluster3
4970,0,0,1,cluster3
4971,0,0,0,cluster3
4972,1.732051,1.732051,1,cluster2
4973,0,0,1,cluster3
4974,1.732051,1.732051,0,cluster2
4975,0,0,0,cluster3
4976,1.732051,0,1,cluster1
4977,0,0,0,cluster3
4978,1.732051,0,1,cluster1
4979,1.732051,1.732051,0,cluster2
4980,0,0,1,cluster3
4981,1.732051,1.732051,0,cluster2
4982,0,0,1,cluster3
4983,1.732051,0,1,cluster1
4984,3.464102,1.732051,1,cluster0
4985,0,0,1,cluster3
4986,1.732051,0,1,cluster1
4987,3.464102,1.732051,0,cluster0
4988,1.732051,1.732051,1,cluster2
4989,0,0,1,cluster3
4990,0,0,1,cluster3
4991,0,0,1,cluster3
4992,1.732051,1.732051,1,cluster2
4993,1.732051,0,0,cluster1
4994,1.732051,1.732051,1,cluster2
4995,1.732051,1.732051,1,cluster2
4996,0,0,1,cluster3
4997,3.464102,1.732051,1,cluster0
4998,1.732051,1.732051,0,cluster2
4999,1.732051,1.732051,0,cluster2
5000,0,0,1,cluster3
5001,0,0,1,cluster3
5002,0,0,1,cluster3
5003,0,0,1,cluster3
5004,1.732051,1.732051,0,cluster2
5005,0,0,1,cluster3
5006,1.732051,1.732051,0,cluster2
5007,0,0,1,cluster3
5008,1.732051,1.732051,1,cluster2
5009,1.732051,0,1,cluster1
5010,1.732051,1.732051,0,cluster2
5011,1.732051,0,1,cluster1
5012,1.732051,0,1,cluster1
5013,0,0,1,cluster3
5014,1.732051,1.732051,0,cluster2
5015,1.732051,0,1,cluster1
5016,1.732051,0,1,cluster1
5017,1.732051,0,1,cluster1
5018,1.732051,1.732051,1,cluster2
5019,1.732051,0,1,cluster1
5020,1.732051,0,1,cluster1
5021,0,0,1,cluster3
5022,1.732051,0,1,cluster1
5023,0,0,0,cluster3
5024,1.732051,0,1,cluster1
5025,0,0,0,cluster3
5026,1.732051,1.732051,0,cluster2
5027,1.732051,0,1,cluster1
5028,0,0,1,cluster3
5029,1.732051,1.732051,0,cluster2
5030,1.732051,0,0,cluster1
5031,3.464102,1.732051,1,cluster0
5032,0,0,1,cluster3
5033,3.464102,1.732051,1,cluster0
5034,1.732051,0,1,cluster1
5035,0,0,1,cluster3
5036,0,0,1,cluster3
5037,1.732051,0,1,cluster1
5038,1.732051,0,1,cluster1
5039,1.732051,0,1,cluster1
5040,0,0,1,cluster3
5041,1.732051,0,1,cluster1
5042,1.732051,0,1,cluster1
5043,0,0,1,cluster3
5044,1.732051,0,1,cluster1
5045,0,0,1,cluster3
5046,1.732051,0,1,cluster1
5047,0,0,1,cluster3
5048,0,0,0,cluster3
5049,0,0,1,cluster3
5050,1.732051,0,1,cluster1
5051,0,0,1,cluster3
5052,1.732051,1.732051,0,cluster2
5053,1.732051,1.732051,0,cluster2
5054,1.732051,0,1,cluster1
5055,1.732051,0,1,cluster1
5056,1.732051,0,0,cluster1
5057,0,0,0,cluster3
5058,1.732051,1.732051,1,cluster2
5059,3.464102,1.732051,1,cluster0
5060,0,0,1,cluster3
5061,0,0,1,cluster3
5062,1.732051,0,1,cluster1
5063,0,0,0,cluster3
5064,1.732051,0,1,cluster1
5065,1.732051,1.732051,1,cluster2
5066,1.732051,1.732051,1,cluster2
5067,0,0,1,cluster3
5068,0,0,0,cluster3
5069,0,0,1,cluster3
5070,1.732051,0,1,cluster1
5071,1.732051,0,1,cluster1
5072,0,0,1,cluster3
5073,1.732051,1.732051,1,cluster2
5074,1.732051,0,1,cluster1
5075,0,0,1,cluster3
5076,0,0,0,cluster3
5077,0,0,1,cluster3
5078,0,0,1,cluster3
5079,1.732051,0,1,cluster1
5080,0,0,1,cluster3
5081,1.732051,0,1,cluster1
5082,1.732051,0,1,cluster1
5083,0,0,1,cluster3
5084,0,0,1,cluster3
5085,3.464102,1.732051,1,cluster0
5086,1.732051,0,1,cluster1
5087,0,0,0,cluster3
5088,1.732051,1.732051,0,cluster2
5089,1.732051,1.732051,1,cluster2
5090,1.732051,0,1,cluster1
5091,0,0,1,cluster3
5092,1.732051,1.732051,1,cluster2
5093,0,0,1,cluster3
5094,1.732051,1.732051,1,cluster2
5095,1.732051,0,0,cluster1
5096,0,0,0,cluster3
5097,1.732051,0,1,cluster1
5098,0,0,1,cluster3
5099,1.732051,1.732051,1,cluster2
5100,1.732051,0,1,cluster1
5101,1.732051,0,1,cluster1
5102,0,0,1,cluster3
5103,1.732051,1.732051,0,cluster2
5104,0,0,1,cluster3
5105,1.732051,0,1,cluster1
5106,0,0,1,cluster3
5107,0,0,1,cluster3
5108,0,0,1,cluster3
5109,1.732051,0,1,cluster1
5110,0,0,1,cluster3
5111,1.732051,0,1,cluster1
5112,0,0,1,cluster3
5113,0,0,1,cluster3
5114,0,0,1,cluster3
5115,1.732051,0,1,cluster1
5116,0,0,1,cluster3
5117,0,0,1,cluster3
5118,1.732051,0,1,cluster1
5119,0,0,1,cluster3
5120,0,0,1,cluster3
5121,0,0,1,cluster3
5122,0,0,1,cluster3
5123,0,0,1,cluster3
5124,0,0,1,cluster3
5125,0,0,1,cluster3
5126,0,0,1,cluster3
5127,0,0,1,cluster3
5128,0,0,0,cluster3
5129,1.732051,0,1,cluster1
5130,0,0,0,cluster3
5131,3.464102,1.732051,1,cluster0
5132,0,0,1,cluster3
5133,1.732051,0,1,cluster1
5134,0,0,1,cluster3
5135,1.732051,0,1,cluster1
5136,3.464102,1.732051,1,cluster0
5137,1.732051,0,1,cluster1
5138,1.732051,1.732051,0,cluster2
5139,0,0,0,cluster3
5140,1.732051,1.732051,1,cluster2
5141,1.732051,0,0,cluster1
5142,1.732051,0,1,cluster1
5143,1.732051,1.732051,0,cluster2
5144,1.732051,0,1,cluster1
5145,0,0,1,cluster3
5146,3.464102,1.732051,0,cluster0
5147,0,0,1,cluster3
5148,0,0,1,cluster3
5149,0,0,1,cluster3
5150,0,0,1,cluster3
5151,0,0,1,cluster3
5152,0,0,0,cluster3
5153,0,0,1,cluster3
5154,3.464102,1.732051,1,cluster0
5155,3.464102,1.732051,1,cluster0
5156,1.732051,1.732051,1,cluster2
5157,1.732051,1.732051,1,cluster2
5158,0,0,1,cluster3
5159,0,0,1,cluster3
5160,0,0,0,cluster3
5161,1.732051,1.732051,1,cluster2
5162,1.732051,0,1,cluster1
5163,1.732051,0,1,cluster1
5164,0,0,1,cluster3
5165,1.732051,0,1,cluster1
5166,1.732051,1.732051,1,cluster2
5167,1.732051,1.732051,1,cluster2
5168,0,0,1,cluster3
5169,0,0,1,cluster3
5170,0,0,1,cluster3
5171,1.732051,0,1,cluster1
5172,1.732051,0,1,cluster1
5173,0,0,0,cluster3
5174,0,0,1,cluster3
5175,1.732051,1.732051,1,cluster2
5176,3.464102,1.732051,0,cluster0
5177,0,0,1,cluster3
5178,0,0,1,cluster3
5179,0,0,1,cluster3
5180,1.732051,0,1,cluster1
5181,0,0,0,cluster3
5182,3.464102,1.732051,1,cluster0
5183,0,0,1,cluster3
5184,1.732051,0,1,cluster1
5185,0,0,1,cluster3
5186,1.732051,1.732051,1,cluster2
5187,1.732051,1.732051,1,cluster2
5188,1.732051,0,1,cluster1
5189,0,0,1,cluster3
5190,1.732051,0,1,cluster1
5191,1.732051,0,1,cluster1
5192,1.732051,0,0,cluster1
5193,0,0,1,cluster3
5194,1.732051,0,1,cluster1
5195,1.732051,1.732051,0,cluster2
5196,0,0,1,cluster3
5197,0,0,0,cluster3
5198,3.464102,1.732051,1,cluster0
5199,3.464102,1.732051,1,cluster0
5200,0,0,1,cluster3
5201,1.732051,0,1,cluster1
5202,0,0,0,cluster3
5203,1.732051,1.732051,1,cluster2
5204,0,0,0,cluster3
5205,1.732051,0,1,cluster1
5206,0,0,1,cluster3
5207,1.732051,0,1,cluster1
5208,1.732051,1.732051,1,cluster2
5209,1.732051,0,1,cluster1
5210,1.732051,0,0,cluster1
5211,1.732051,0,1,cluster1
5212,3.464102,1.732051,1,cluster0
5213,1.732051,0,1,cluster1
5214,1.732051,0,1,cluster1
5215,1.732051,0,1,cluster1
5216,1.732051,1.732051,1,cluster2
5217,1.732051,0,1,cluster1
5218,3.464102,1.732051,0,cluster0
5219,3.464102,1.732051,1,cluster0
5220,3.464102,1.732051,1,cluster0
5221,1.732051,0,1,cluster1
5222,1.732051,1.732051,0,cluster2
5223,0,0,1,cluster3
5224,1.732051,0,1,cluster1
5225,0,0,1,cluster3
5226,1.732051,1.732051,1,cluster2
5227,0,0,1,cluster3
5228,0,0,0,cluster3
5229,1.732051,0,1,cluster1
5230,0,0,1,cluster3
5231,1.732051,0,1,cluster1
5232,1.732051,0,1,cluster1
5233,1.732051,1.732051,1,cluster2
5234,0,0,0,cluster3
5235,1.732051,1.732051,1,cluster2
5236,0,0,1,cluster3
5237,0,0,1,cluster3
5238,1.732051,1.732051,1,cluster2
5239,1.732051,1.732051,1,cluster2
5240,1.732051,0,1,cluster1
5241,1.732051,0,1,cluster1
5242,1.732051,0,1,cluster1
5243,0,0,1,cluster3
5244,0,0,1,cluster3
5245,0,0,1,cluster3
5246,0,0,1,cluster3
5247,1.732051,1.732051,1,cluster2
5248,0,0,1,cluster3
5249,1.732051,0,1,cluster1
5250,1.732051,0,1,cluster1
5251,3.464102,1.732051,1,cluster0
5252,0,0,0,cluster3
5253,0,0,1,cluster3
5254,0,0,1,cluster3
5255,0,0,0,cluster3
5256,1.732051,1.732051,0,cluster2
5257,0,0,0,cluster3
5258,1.732051,0,1,cluster1
5259,1.732051,0,1,cluster1
5260,3.464102,1.732051,1,cluster0
5261,1.732051,1.732051,1,cluster2
5262,3.464102,1.732051,1,cluster0
5263,1.732051,0,1,cluster1
5264,1.732051,0,1,cluster1
5265,1.732051,1.732051,1,cluster2
5266,3.464102,1.732051,1,cluster0
5267,1.732051,0,1,cluster1
5268,0,0,0,cluster3
5269,1.732051,1.732051,1,cluster2
5270,0,0,1,cluster3
5271,1.732051,0,1,cluster1
5272,1.732051,0,1,cluster1
5273,0,0,1,cluster3
5274,0,0,1,cluster3
5275,1.732051,0,1,cluster1
5276,0,0,1,cluster3
5277,0,0,0,cluster3
5278,0,0,1,cluster3
5279,0,0,1,cluster3
5280,0,0,1,cluster3
5281,3.464102,1.732051,0,cluster0
5282,1.732051,0,0,cluster1
5283,1.732051,1.732051,1,cluster2
5284,0,0,1,cluster3
5285,1.732051,0,1,cluster1
5286,0,0,1,cluster3
5287,0,0,0,cluster3
5288,0,0,0,cluster3
5289,1.732051,0,1,cluster1
5290,1.732051,0,1,cluster1
5291,0,0,1,cluster3
5292,0,0,1,cluster3
5293,1.732051,0,1,cluster1
5294,1.732051,0,1,cluster1
5295,0,0,1,cluster3
5296,1.732051,0,1,cluster1
5297,0,0,0,cluster3
5298,0,0,1,cluster3
5299,0,0,1,cluster3
5300,0,0,1,cluster3
5301,0,0,1,cluster3
5302,3.464102,1.732051,1,cluster0
5303,0,0,1,cluster3
5304,0,0,1,cluster3
5305,0,0,1,cluster3
5306,1.732051,1.732051,0,cluster2
5307,1.732051,0,1,cluster1
5308,1.732051,1.732051,0,cluster2
5309,1.732051,1.732051,0,cluster2
5310,3.464102,1.732051,1,cluster0
5311,0,0,1,cluster3
